checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,10,existing paid,radio/tv,250,<100,1<=X<4,4,female div/dep/mar,none,2,car,31,none,own,1,skilled,1,none,yes,good
<0,25,existing paid,furniture/equipment,2327,<100,1<=X<4,4,male single,none,4,car,23,none,own,1,skilled,1,yes,yes,bad
no checking,10,critical/other existing credit,radio/tv,1769,<100,>=7,4,male single,none,4,car,54,none,own,1,skilled,1,yes,yes,good
no checking,15,existing paid,radio/tv,3688,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,749,<100,1<=X<4,4,male single,none,2,life insurance,25,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1219,<100,1<=X<4,4,female div/dep/mar,none,4,car,24,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,furniture/equipment,1947,<100,<1,2,female div/dep/mar,none,4,life insurance,23,none,rent,1,skilled,1,none,yes,bad
no checking,10,critical/other existing credit,new car,2507,<100,1<=X<4,2,male single,none,2,real estate,42,none,own,2,skilled,1,none,yes,good
no checking,7,existing paid,furniture/equipment,2863,<100,1<=X<4,4,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,good
0<=X<200,13,critical/other existing credit,business,4421,<100,1<=X<4,2,male single,none,2,life insurance,39,none,own,2,skilled,1,none,yes,good
no checking,19,existing paid,radio/tv,951,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,24,none,own,1,skilled,1,none,yes,good
<0,11,existing paid,new car,391,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,26,none,rent,1,skilled,1,none,yes,bad
no checking,13,existing paid,new car,3166,<100,>=7,4,male single,none,4,no known property,40,none,for free,1,skilled,1,yes,yes,good
no checking,7,existing paid,new car,2241,<100,<1,1,male single,none,1,real estate,51,none,own,1,unskilled resident,1,none,yes,good
no checking,19,critical/other existing credit,radio/tv,1634,<100,>=7,4,male single,none,4,car,39,none,own,2,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,4644,<100,1<=X<4,4,male single,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,4458,<100,1<=X<4,4,male single,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,384,<100,1<=X<4,4,female div/dep/mar,none,4,car,22,none,own,1,skilled,1,none,yes,good
<0,14,existing paid,new car,1779,<100,>=7,4,male single,none,4,no known property,59,none,for free,1,skilled,1,yes,yes,good
no checking,25,existing paid,new car,4446,<100,>=7,4,male single,none,4,no known property,38,none,own,1,skilled,1,yes,yes,good
no checking,12,critical/other existing credit,radio/tv,1246,<100,1<=X<4,4,male single,none,2,real estate,33,none,own,2,skilled,1,none,yes,good
0<=X<200,15,existing paid,furniture/equipment,1754,<100,1<=X<4,2,female div/dep/mar,none,4,real estate,34,none,rent,1,skilled,1,none,yes,good
no checking,12,existing paid,new car,4113,<100,1<=X<4,2,male single,none,4,no known property,31,none,own,1,skilled,1,yes,yes,good
no checking,10,critical/other existing credit,new car,1260,<100,>=7,4,male single,none,4,real estate,73,none,own,1,skilled,1,none,yes,good
no checking,10,critical/other existing credit,radio/tv,950,<100,>=7,4,male single,none,4,life insurance,37,none,own,2,skilled,1,none,yes,good
<0,12,existing paid,new car,2453,<100,<1,4,female div/dep/mar,none,4,life insurance,33,none,rent,1,skilled,1,none,yes,bad
no checking,10,existing paid,radio/tv,928,<100,1<=X<4,4,male single,none,2,car,56,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,2202,<100,1<=X<4,4,male single,none,2,real estate,32,none,own,1,skilled,1,none,yes,good
<0,13,existing paid,new car,977,<100,1<=X<4,4,male single,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,1025,<100,>=7,4,male single,none,4,car,44,none,own,2,skilled,1,none,yes,good
<0,10,existing paid,new car,1731,<100,1<=X<4,4,male single,none,3,real estate,56,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,10,existing paid,new car,3047,<100,1<=X<4,4,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,bad
no checking,17,existing paid,radio/tv,982,no known savings,>=7,4,male single,none,4,car,55,none,own,1,skilled,1,yes,yes,good
no checking,25,existing paid,used car,2493,<100,>=7,4,male single,none,4,car,43,none,own,1,skilled,1,yes,yes,good
no checking,12,critical/other existing credit,new car,2162,<100,>=7,4,male single,none,4,life insurance,70,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,radio/tv,3041,<100,1<=X<4,2,female div/dep/mar,none,2,car,20,none,own,1,skilled,1,none,yes,good
no checking,45,critical/other existing credit,business,5206,<100,1<=X<4,2,male single,none,2,car,43,none,own,2,skilled,1,yes,yes,good
0<=X<200,15,critical/other existing credit,new car,597,<100,1<=X<4,4,male single,none,4,real estate,27,none,own,2,skilled,1,none,yes,good
<0,13,existing paid,furniture/equipment,650,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,25,none,own,1,skilled,1,none,yes,good
<0,15,all paid,new car,4852,<100,unemployed,4,male single,none,4,no known property,55,bank,for free,1,skilled,1,yes,yes,bad
no checking,23,existing paid,radio/tv,2639,<100,1<=X<4,4,male single,none,4,car,44,none,own,1,skilled,1,yes,yes,good
no checking,22,existing paid,radio/tv,3450,<100,>=7,4,male single,none,4,car,28,none,own,1,skilled,1,yes,yes,good
<0,9,existing paid,new car,933,<100,1<=X<4,4,male single,none,4,real estate,43,none,own,1,unskilled resident,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,1249,<100,>=7,4,male single,none,4,real estate,52,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing paid,business,3813,<100,1<=X<4,2,male single,none,2,car,24,none,own,1,skilled,1,none,yes,good
no checking,23,existing paid,radio/tv,2494,<100,1<=X<4,4,male single,none,2,car,26,none,own,1,skilled,1,yes,yes,good
0<=X<200,9,existing paid,furniture/equipment,3341,<100,1<=X<4,1,male single,none,2,real estate,23,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,used car,8926,no known savings,1<=X<4,2,male single,none,4,no known property,50,none,for free,1,skilled,1,yes,yes,good
<0,27,existing paid,furniture/equipment,3582,<100,<1,4,female div/dep/mar,none,4,car,21,none,rent,1,skilled,1,yes,yes,bad
0<=X<200,20,existing paid,radio/tv,2339,<100,1<=X<4,2,male single,none,2,real estate,31,none,own,1,skilled,1,none,yes,good
no checking,7,existing paid,radio/tv,395,<100,1<=X<4,4,male single,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,radio/tv,2257,<100,1<=X<4,4,male single,none,2,real estate,21,none,own,1,skilled,1,none,yes,good
0<=X<200,9,existing paid,new car,2473,<100,1<=X<4,1,male single,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
<0,22,existing paid,new car,1395,<100,>=7,4,male single,none,4,no known property,59,none,own,1,skilled,1,none,yes,good
no checking,23,existing paid,new car,3867,<100,>=7,4,male single,none,4,car,31,none,own,1,skilled,1,yes,yes,good
no checking,11,critical/other existing credit,radio/tv,1400,<100,1<=X<4,4,male single,none,2,car,28,none,own,2,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,3394,<100,1<=X<4,4,male single,none,2,car,48,none,own,2,skilled,1,none,yes,good
no checking,17,existing paid,radio/tv,3948,<100,1<=X<4,4,male single,none,2,car,24,none,own,1,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,radio/tv,2015,<100,1<=X<4,4,male single,none,4,car,36,none,own,2,skilled,1,none,yes,good
no checking,8,existing paid,radio/tv,2769,<100,1<=X<4,4,male single,none,2,real estate,21,none,own,1,skilled,1,none,yes,good
<0,13,critical/other existing credit,new car,2733,<100,1<=X<4,4,male single,none,4,real estate,39,none,own,2,unskilled resident,1,none,yes,good
no checking,8,critical/other existing credit,radio/tv,1892,<100,>=7,4,male single,none,4,car,59,none,own,1,skilled,1,yes,yes,good
<0,37,existing paid,new car,9771,<100,unemployed,4,male single,none,4,no known property,30,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
<0,26,existing paid,used car,4190,<100,>=7,4,male single,none,4,car,43,none,own,1,skilled,1,yes,yes,good
no checking,24,existing paid,radio/tv,3909,<100,>=7,4,male single,none,2,car,27,none,own,1,skilled,1,yes,yes,good
no checking,10,existing paid,radio/tv,461,<100,>=7,4,female div/dep/mar,none,4,car,49,none,own,1,skilled,1,yes,yes,good
no checking,16,critical/other existing credit,business,4465,<100,1<=X<4,4,male single,none,2,car,24,none,own,2,skilled,1,yes,yes,good
<0,12,existing paid,new car,650,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,46,none,own,1,skilled,1,none,yes,good
0<=X<200,10,existing paid,furniture/equipment,2998,<100,<1,1,female div/dep/mar,none,4,life insurance,26,none,own,1,skilled,1,none,yes,bad
0<=X<200,8,existing paid,business,3773,<100,1<=X<4,2,male single,none,2,real estate,30,none,own,2,skilled,1,none,yes,good
<0,18,existing paid,new car,1926,<100,1<=X<4,4,male single,none,2,car,25,none,own,1,skilled,1,yes,yes,good
0<=X<200,50,existing paid,furniture/equipment,2669,<100,1<=X<4,2,male single,none,4,no known property,23,none,own,1,skilled,1,yes,yes,bad
<0,23,existing paid,furniture/equipment,4292,<100,1<=X<4,4,male single,none,4,car,21,none,own,1,skilled,1,yes,yes,bad
no checking,11,existing paid,radio/tv,1419,<100,>=7,4,male single,none,4,car,54,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,1068,<100,>=7,4,male single,none,4,car,48,none,own,2,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,new car,808,<100,1<=X<4,4,male single,none,2,life insurance,42,none,own,2,skilled,1,none,yes,good
0<=X<200,12,existing paid,new car,1041,<100,1<=X<4,4,male single,none,2,real estate,26,none,own,2,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,739,<100,1<=X<4,4,male single,none,2,real estate,35,none,own,2,skilled,1,none,yes,good
<0,54,existing paid,new car,16135,<100,unemployed,2,male single,none,4,no known property,38,none,for free,1,skilled,1,yes,yes,bad
no checking,13,existing paid,radio/tv,1753,<100,>=7,4,male single,none,4,real estate,56,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,furniture/equipment,3069,<100,1<=X<4,1,male single,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,radio/tv,999,<100,1<=X<4,4,male single,none,4,car,45,none,own,1,skilled,1,none,yes,good
<0,18,existing paid,radio/tv,1658,<100,1<=X<4,4,female div/dep/mar,none,4,car,24,none,own,1,skilled,1,none,yes,bad
no checking,10,critical/other existing credit,radio/tv,2942,<100,>=7,4,male single,none,2,real estate,35,none,own,2,skilled,1,none,yes,good
no checking,7,existing paid,new car,819,<100,>=7,4,male single,none,4,no known property,51,none,for free,1,skilled,1,none,yes,good
no checking,10,existing paid,radio/tv,3057,<100,1<=X<4,4,male single,none,2,car,32,none,own,1,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,radio/tv,1296,<100,1<=X<4,4,male single,none,4,real estate,35,none,own,2,skilled,1,none,yes,good
no checking,6,critical/other existing credit,new car,1062,<100,>=7,4,male single,none,4,real estate,75,none,own,1,skilled,1,none,yes,good
no checking,18,critical/other existing credit,radio/tv,3997,<100,>=7,4,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,good
<0,7,existing paid,new car,1413,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,24,none,own,1,skilled,1,none,yes,bad
0<=X<200,17,existing paid,radio/tv,990,<100,1<=X<4,4,male single,none,3,real estate,28,none,own,2,skilled,1,none,yes,good
<0,13,existing paid,new car,1691,<100,>=7,4,male single,none,4,no known property,32,none,for free,1,skilled,1,none,yes,bad
no checking,4,critical/other existing credit,new car,3304,<100,>=7,4,male single,none,4,life insurance,57,none,own,2,skilled,1,yes,yes,good
no checking,25,existing paid,radio/tv,1225,<100,>=7,4,male single,none,4,car,49,none,own,1,skilled,1,yes,yes,good
no checking,19,critical/other existing credit,new car,1661,<100,>=7,4,male single,none,4,no known property,45,none,for free,1,skilled,1,yes,yes,good
no checking,12,critical/other existing credit,radio/tv,4395,<100,>=7,4,male single,none,4,car,37,none,own,1,skilled,1,yes,yes,good
0<=X<200,47,existing paid,used car,15042,<100,unemployed,2,male single,none,4,no known property,30,none,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
<0,10,existing paid,new car,781,<100,1<=X<4,4,male single,none,2,car,30,none,own,2,skilled,1,none,yes,bad
no checking,17,existing paid,radio/tv,1362,<100,1<=X<4,4,male single,none,2,car,25,none,own,1,skilled,1,none,yes,good
0<=X<200,17,existing paid,radio/tv,1815,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,23,none,own,1,skilled,1,none,yes,good
no checking,9,critical/other existing credit,radio/tv,1575,<100,1<=X<4,4,male single,none,3,real estate,45,none,own,2,skilled,1,none,yes,good
<0,13,existing paid,furniture/equipment,779,<100,<1,4,female div/dep/mar,none,4,life insurance,20,none,own,1,skilled,1,none,yes,good
<0,23,existing paid,furniture/equipment,3580,<100,<1,4,female div/dep/mar,none,4,life insurance,28,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,1321,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,24,none,own,1,skilled,1,none,yes,good
0<=X<200,20,existing paid,furniture/equipment,2351,<100,1<=X<4,2,female div/dep/mar,none,4,car,21,none,own,1,skilled,1,yes,yes,bad
no checking,5,existing paid,radio/tv,1495,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,23,none,own,1,skilled,1,none,yes,good
no checking,5,existing paid,furniture/equipment,2649,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,23,none,own,1,skilled,1,none,yes,good
no checking,24,existing paid,radio/tv,1804,<100,1<=X<4,4,female div/dep/mar,none,4,car,22,none,own,1,skilled,1,yes,yes,good
0<=X<200,15,existing paid,new car,1370,<100,>=7,4,male single,none,4,car,46,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,3718,<100,>=7,4,male single,none,4,car,45,none,own,1,skilled,1,yes,yes,good
no checking,7,critical/other existing credit,radio/tv,2131,<100,>=7,4,male single,none,4,car,40,none,own,2,skilled,1,yes,yes,good
no checking,9,existing paid,radio/tv,1409,<100,1<=X<4,4,male single,none,2,car,24,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,679,<100,>=7,4,male single,none,4,car,44,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,1700,<100,1<=X<4,4,female div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,good
no checking,19,existing paid,furniture/equipment,3891,<100,1<=X<4,4,male single,none,4,life insurance,40,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,furniture/equipment,2508,<100,1<=X<4,4,female div/dep/mar,none,2,car,21,none,own,1,skilled,1,none,yes,good
no checking,54,existing paid,used car,2884,<100,1<=X<4,4,female div/dep/mar,none,4,car,19,none,own,1,skilled,1,yes,yes,good
0<=X<200,49,existing paid,used car,4084,<100,1<=X<4,2,male single,none,4,car,28,none,own,1,skilled,1,yes,yes,good
no checking,12,critical/other existing credit,radio/tv,1361,<100,>=7,4,male single,none,2,car,38,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,4459,<100,1<=X<4,4,male single,none,2,car,25,none,own,1,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,1143,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,radio/tv,1803,<100,1<=X<4,4,female div/dep/mar,none,4,car,25,none,own,1,skilled,1,none,yes,good
no checking,52,existing paid,used car,3349,<100,1<=X<4,4,male single,none,4,car,24,none,own,1,skilled,1,yes,yes,good
0<=X<200,11,existing paid,furniture/equipment,2828,<100,<1,1,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,bad
no checking,14,critical/other existing credit,radio/tv,1570,<100,>=7,4,male single,none,4,car,54,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,radio/tv,1433,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,24,none,own,1,skilled,1,none,yes,good
no checking,24,existing paid,radio/tv,2725,<100,1<=X<4,4,male single,none,4,car,23,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,used car,3819,<100,1<=X<4,4,male single,none,4,car,26,none,own,1,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,radio/tv,3684,<100,1<=X<4,2,male single,none,2,real estate,28,none,own,2,skilled,1,none,yes,good
<0,14,critical/other existing credit,new car,1637,<100,>=7,1,male single,none,4,no known property,55,none,own,1,skilled,2,none,yes,good
0<=X<200,37,delayed previously,business,2684,<100,1<=X<4,4,male single,none,2,car,27,none,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,13,existing paid,furniture/equipment,1267,<100,1<=X<4,2,male single,none,4,no known property,38,none,own,1,skilled,1,yes,yes,good
no checking,9,existing paid,furniture/equipment,2366,<100,1<=X<4,4,male single,none,2,real estate,23,none,own,1,skilled,1,none,yes,good
<0,13,existing paid,new car,1983,<100,>=7,4,male single,none,4,no known property,42,none,own,1,skilled,1,none,yes,good
0<=X<200,16,critical/other existing credit,radio/tv,1651,<100,1<=X<4,4,male single,none,2,real estate,26,none,own,2,skilled,1,none,yes,good
0<=X<200,16,existing paid,new car,851,<100,1<=X<4,2,male single,none,2,real estate,34,none,own,1,skilled,1,none,yes,good
<0,10,existing paid,new car,1905,<100,1<=X<4,4,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,bad
<0,4,existing paid,new car,2194,<100,<1,1,male single,none,4,life insurance,44,none,own,1,unskilled resident,1,none,yes,good
no checking,11,existing paid,radio/tv,1737,<100,1<=X<4,4,male single,none,4,car,34,none,own,1,skilled,1,yes,yes,good
no checking,24,existing paid,used car,3869,<100,>=7,4,male single,none,4,car,35,none,own,1,skilled,1,yes,yes,good
no checking,15,existing paid,furniture/equipment,1775,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,25,none,own,1,skilled,1,none,yes,good
no checking,26,existing paid,used car,4058,<100,>=7,4,male single,none,4,car,29,none,own,1,skilled,1,yes,yes,good
0<=X<200,19,existing paid,new car,2392,<100,1<=X<4,4,male single,none,4,no known property,31,none,own,1,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,radio/tv,1945,<100,1<=X<4,4,male single,none,4,car,38,none,own,2,skilled,1,none,yes,good
<0,13,existing paid,new car,1702,<100,1<=X<4,4,female div/dep/mar,none,3,car,30,none,own,1,skilled,1,none,yes,bad
no checking,23,existing paid,radio/tv,1467,<100,>=7,4,male single,none,4,car,24,none,own,1,skilled,1,yes,yes,good
<0,9,existing paid,furniture/equipment,1643,<100,<1,4,female div/dep/mar,none,4,life insurance,29,none,own,1,skilled,1,none,yes,bad
0<=X<200,18,existing paid,business,18165,<100,1<=X<4,4,male single,none,4,no known property,42,none,own,1,skilled,1,yes,yes,bad
no checking,23,existing paid,furniture/equipment,2646,<100,1<=X<4,4,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,yes,yes,good
no checking,23,existing paid,radio/tv,3693,<100,>=7,4,male single,none,4,car,31,none,own,1,skilled,1,yes,yes,good
no checking,15,existing paid,radio/tv,1502,<100,1<=X<4,4,male single,none,2,car,25,none,own,1,skilled,1,yes,yes,good
<0,9,existing paid,radio/tv,909,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,25,none,own,1,skilled,1,none,yes,good
no checking,11,critical/other existing credit,radio/tv,599,<100,>=7,4,male single,none,4,real estate,54,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,radio/tv,2703,<100,1<=X<4,4,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
