checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,18.0,existing paid,new car,1792.0,<100,<1,1.0,male single,none,2.0,life insurance,31.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,36.0,delayed previously,used car,1376.0,100<=X<500,unemployed,2.0,female div/dep/mar,none,4.0,no known property,30.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
>=200,12.0,existing paid,furniture/equipment,2664.0,no known savings,1<=X<4,3.0,male single,none,3.0,car,64.0,bank,rent,1.0,unskilled resident,1.0,yes,yes,good
0<=X<200,48.0,existing paid,furniture/equipment,1237.0,<100,4<=X<7,2.0,male single,co applicant,2.0,car,23.0,stores,own,1.0,unskilled resident,1.0,none,yes,bad
0<=X<200,36.0,existing paid,other,8582.0,500<=X<1000,unemployed,3.0,male single,none,2.0,no known property,21.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
<0,36.0,existing paid,radio/tv,3249.0,<100,1<=X<4,2.0,male single,none,2.0,no known property,32.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,18.0,existing paid,used car,3595.0,<100,1<=X<4,1.0,female div/dep/mar,none,2.0,car,49.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,6.0,critical/other existing credit,business,1770.0,500<=X<1000,1<=X<4,3.0,female div/dep/mar,none,4.0,real estate,25.0,none,own,2.0,skilled,1.0,none,yes,bad
no checking,12.0,critical/other existing credit,furniture/equipment,847.0,<100,1<=X<4,4.0,male mar/wid,none,2.0,life insurance,23.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,24.0,critical/other existing credit,radio/tv,858.0,<100,1<=X<4,4.0,male mar/wid,none,3.0,real estate,41.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,12.0,existing paid,radio/tv,3721.0,500<=X<1000,<1,4.0,male div/sep,none,2.0,real estate,40.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,12.0,critical/other existing credit,domestic appliance,2124.0,<100,1<=X<4,2.0,male div/sep,none,4.0,life insurance,40.0,none,rent,1.0,skilled,1.0,yes,yes,bad
no checking,18.0,delayed previously,education,5998.0,100<=X<500,1<=X<4,3.0,male single,none,1.0,no known property,18.0,none,for free,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
0<=X<200,15.0,existing paid,furniture/equipment,6758.0,500<=X<1000,1<=X<4,2.0,female div/dep/mar,none,2.0,real estate,30.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,new car,1746.0,<100,1<=X<4,2.0,male div/sep,none,2.0,car,35.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,18.0,critical/other existing credit,furniture/equipment,1337.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,life insurance,34.0,none,own,2.0,skilled,1.0,none,yes,good
0<=X<200,36.0,critical/other existing credit,radio/tv,1395.0,<100,1<=X<4,4.0,male mar/wid,none,4.0,life insurance,38.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
<0,24.0,existing paid,radio/tv,4771.0,<100,unemployed,4.0,female div/dep/mar,none,4.0,no known property,30.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,24.0,existing paid,used car,3850.0,<100,4<=X<7,4.0,male mar/wid,none,3.0,life insurance,39.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,14.0,existing paid,business,1157.0,100<=X<500,<1,4.0,female div/dep/mar,none,2.0,no known property,22.0,none,rent,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,12.0,critical/other existing credit,radio/tv,637.0,500<=X<1000,unemployed,2.0,female div/dep/mar,none,2.0,life insurance,29.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
>=200,18.0,critical/other existing credit,education,3149.0,<100,>=7,4.0,male single,none,4.0,no known property,27.0,none,own,1.0,low,1.0,yes,yes,bad
0<=X<200,12.0,critical/other existing credit,used car,2495.0,<100,1<=X<4,4.0,male single,none,3.0,car,49.0,bank,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,used car,1051.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,2.0,car,48.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,6.0,critical/other existing credit,new car,3612.0,100<=X<500,1<=X<4,2.0,female div/dep/mar,none,2.0,no known property,26.0,none,own,2.0,high qualif/self emp/mgmt,2.0,none,yes,good
no checking,24.0,critical/other existing credit,business,3556.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,35.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,9.0,critical/other existing credit,furniture/equipment,854.0,<100,1<=X<4,4.0,male single,guarantor,2.0,life insurance,26.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,none,yes,bad
no checking,12.0,no credits/all paid,new car,1825.0,<100,1<=X<4,2.0,female div/dep/mar,none,4.0,real estate,23.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,radio/tv,1599.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,car,23.0,none,own,1.0,skilled,1.0,none,yes,good
no checking,48.0,existing paid,radio/tv,3244.0,<100,1<=X<4,4.0,male mar/wid,none,4.0,car,26.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,existing paid,radio/tv,3568.0,100<=X<500,1<=X<4,4.0,male single,none,4.0,real estate,33.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,24.0,delayed previously,new car,1560.0,<100,1<=X<4,1.0,female div/dep/mar,none,4.0,no known property,23.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,15.0,critical/other existing credit,radio/tv,1364.0,<100,1<=X<4,2.0,male div/sep,none,1.0,real estate,24.0,none,own,1.0,skilled,2.0,yes,yes,bad
0<=X<200,48.0,critical/other existing credit,new car,3973.0,<100,unemployed,2.0,male single,none,4.0,real estate,34.0,none,own,2.0,high qualif/self emp/mgmt,2.0,yes,yes,good
0<=X<200,12.0,existing paid,used car,1276.0,500<=X<1000,1<=X<4,3.0,male single,none,4.0,life insurance,22.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,24.0,critical/other existing credit,radio/tv,1376.0,<100,1<=X<4,3.0,male div/sep,co applicant,4.0,real estate,27.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,new car,1409.0,no known savings,1<=X<4,4.0,male single,none,3.0,real estate,24.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,18.0,critical/other existing credit,domestic appliance,1803.0,<100,>=7,4.0,female div/dep/mar,none,4.0,car,44.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,36.0,critical/other existing credit,furniture/equipment,2611.0,no known savings,4<=X<7,4.0,female div/dep/mar,none,3.0,real estate,35.0,none,own,1.0,skilled,1.0,none,no,good
0<=X<200,27.0,existing paid,new car,4771.0,>=1000,unemployed,3.0,female div/dep/mar,none,2.0,real estate,33.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,48.0,critical/other existing credit,used car,1395.0,<100,<1,3.0,male single,none,2.0,car,35.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,existing paid,used car,1082.0,<100,4<=X<7,1.0,male mar/wid,none,4.0,no known property,39.0,none,for free,1.0,skilled,1.0,none,yes,good
0<=X<200,18.0,critical/other existing credit,radio/tv,1536.0,<100,4<=X<7,4.0,female div/dep/mar,none,2.0,real estate,30.0,stores,rent,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,15.0,critical/other existing credit,new car,5842.0,<100,4<=X<7,3.0,male div/sep,none,3.0,real estate,49.0,none,own,2.0,skilled,1.0,yes,yes,good
0<=X<200,48.0,delayed previously,furniture/equipment,2799.0,<100,4<=X<7,2.0,male single,none,4.0,life insurance,27.0,none,rent,2.0,unskilled resident,1.0,none,yes,bad
0<=X<200,12.0,no credits/all paid,furniture/equipment,1282.0,<100,1<=X<4,2.0,male single,none,4.0,life insurance,27.0,none,rent,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,10.0,critical/other existing credit,new car,12179.0,500<=X<1000,1<=X<4,4.0,female div/dep/mar,co applicant,4.0,no known property,35.0,none,own,2.0,unemployed,1.0,yes,yes,good
0<=X<200,12.0,all paid,new car,8572.0,<100,<1,4.0,male mar/wid,none,4.0,life insurance,30.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,36.0,critical/other existing credit,new car,7057.0,<100,>=7,4.0,male single,none,4.0,real estate,28.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,10.0,critical/other existing credit,new car,1887.0,<100,4<=X<7,4.0,male single,none,3.0,car,66.0,none,rent,2.0,unskilled resident,2.0,none,yes,good
0<=X<200,21.0,critical/other existing credit,radio/tv,4594.0,500<=X<1000,1<=X<4,4.0,female div/dep/mar,none,1.0,life insurance,23.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,36.0,existing paid,education,4594.0,100<=X<500,1<=X<4,2.0,female div/dep/mar,none,2.0,no known property,27.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,no credits/all paid,used car,4771.0,500<=X<1000,4<=X<7,4.0,female div/dep/mar,none,4.0,no known property,27.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,12.0,delayed previously,business,3078.0,500<=X<1000,4<=X<7,4.0,female div/dep/mar,none,2.0,real estate,33.0,none,own,2.0,unskilled resident,2.0,yes,yes,good
no checking,36.0,critical/other existing credit,new car,797.0,100<=X<500,3<=X<4,4.0,male single,none,4.0,life insurance,26.0,none,own,2.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,12.0,existing paid,new car,806.0,100<=X<500,1<=X<4,4.0,male single,none,2.0,life insurance,26.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,9.0,existing paid,furniture/equipment,1553.0,100<=X<500,>=7,2.0,male single,none,1.0,no known property,40.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,24.0,existing paid,new car,2108.0,100<=X<500,>=7,4.0,female div/dep/mar,none,2.0,car,25.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,18.0,critical/other existing credit,radio/tv,3568.0,<100,1<=X<4,4.0,female div/dep/mar,guarantor,4.0,no known property,37.0,none,for free,2.0,skilled,2.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,used car,2631.0,<100,unemployed,2.0,female div/dep/mar,none,3.0,car,60.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,24.0,existing paid,radio/tv,7409.0,<100,4<=X<7,4.0,male mar/wid,none,2.0,car,36.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,18.0,critical/other existing credit,used car,1715.0,no known savings,<1,2.0,female div/dep/mar,none,4.0,no known property,38.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,15.0,critical/other existing credit,new car,1364.0,100<=X<500,>=7,4.0,female div/dep/mar,none,4.0,no known property,52.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
>=200,12.0,critical/other existing credit,radio/tv,2315.0,<100,1<=X<4,4.0,male div/sep,none,1.0,real estate,42.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,24.0,existing paid,used car,7432.0,no known savings,1<=X<4,4.0,male single,none,1.0,no known property,21.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,20.0,existing paid,new car,602.0,>=1000,4<=X<7,4.0,male single,none,2.0,real estate,29.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,12.0,critical/other existing credit,radio/tv,1258.0,no known savings,4<=X<7,4.0,male div/sep,none,4.0,no known property,27.0,none,own,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,12.0,existing paid,used car,3023.0,500<=X<1000,4<=X<7,4.0,male single,none,1.0,car,24.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
>=200,12.0,existing paid,radio/tv,1364.0,<100,<1,3.0,female div/dep/mar,none,2.0,car,32.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,18.0,critical/other existing credit,new car,2753.0,<100,<1,4.0,male single,guarantor,4.0,car,23.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,24.0,existing paid,furniture/equipment,1501.0,500<=X<1000,1<=X<4,3.0,male single,none,2.0,life insurance,47.0,none,own,1.0,skilled,1.0,yes,yes,bad
0<=X<200,11.0,existing paid,furniture/equipment,2901.0,<100,1<=X<4,3.0,male single,none,4.0,real estate,28.0,none,own,3.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,furniture/equipment,1076.0,<100,<1,4.0,female div/dep/mar,none,2.0,car,29.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,critical/other existing credit,radio/tv,5204.0,100<=X<500,unemployed,4.0,male single,none,2.0,no known property,27.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,radio/tv,2716.0,100<=X<500,unemployed,4.0,female div/dep/mar,none,3.0,car,47.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,24.0,existing paid,radio/tv,2564.0,100<=X<500,1<=X<4,2.0,male single,none,3.0,real estate,38.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,existing paid,radio/tv,2108.0,100<=X<500,unemployed,1.0,female div/dep/mar,none,2.0,real estate,61.0,none,own,1.0,unskilled resident,2.0,none,yes,good
>=200,30.0,existing paid,repairs,1216.0,<100,1<=X<4,4.0,male div/sep,none,1.0,real estate,28.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,6.0,existing paid,new car,706.0,500<=X<1000,4<=X<7,2.0,male single,none,4.0,car,41.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,business,4281.0,<100,unemployed,3.0,female div/dep/mar,none,2.0,real estate,30.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,11.0,critical/other existing credit,business,2812.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,2.0,car,25.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,24.0,delayed previously,used car,1320.0,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,real estate,28.0,none,own,1.0,skilled,2.0,none,yes,good
0<=X<200,24.0,critical/other existing credit,new car,4151.0,<100,>=7,1.0,male div/sep,none,4.0,car,47.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,existing paid,used car,1747.0,100<=X<500,1<=X<4,4.0,male single,co applicant,4.0,no known property,22.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,10.0,existing paid,furniture/equipment,1659.0,no known savings,>=7,4.0,female div/dep/mar,none,4.0,car,26.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,24.0,existing paid,radio/tv,2136.0,<100,1<=X<4,4.0,female div/dep/mar,none,3.0,real estate,64.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,48.0,all paid,business,3611.0,500<=X<1000,4<=X<7,4.0,male single,none,2.0,life insurance,34.0,none,own,2.0,skilled,1.0,none,yes,bad
0<=X<200,12.0,existing paid,furniture/equipment,685.0,<100,4<=X<7,2.0,male single,none,4.0,no known property,46.0,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,15.0,existing paid,radio/tv,3780.0,no known savings,>=7,2.0,male single,none,2.0,life insurance,46.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,used car,1259.0,<100,1<=X<4,4.0,male single,none,4.0,car,47.0,none,own,2.0,unskilled resident,2.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,radio/tv,1422.0,500<=X<1000,1<=X<4,2.0,male single,none,2.0,car,24.0,none,rent,2.0,unskilled resident,1.0,yes,yes,good
no checking,12.0,critical/other existing credit,new car,672.0,no known savings,4<=X<7,3.0,female div/dep/mar,none,4.0,car,39.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,10.0,critical/other existing credit,new car,1409.0,100<=X<500,4<=X<7,4.0,male single,none,2.0,life insurance,23.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,15.0,existing paid,furniture/equipment,1537.0,500<=X<1000,1<=X<4,2.0,female div/dep/mar,guarantor,4.0,life insurance,32.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,12.0,existing paid,radio/tv,1228.0,500<=X<1000,unemployed,3.0,male single,none,2.0,no known property,24.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,24.0,critical/other existing credit,used car,1349.0,<100,<1,4.0,female div/dep/mar,none,4.0,no known property,27.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,furniture/equipment,3756.0,100<=X<500,1<=X<4,3.0,male single,none,4.0,car,36.0,none,rent,1.0,unskilled resident,1.0,none,yes,bad
0<=X<200,20.0,critical/other existing credit,furniture/equipment,2333.0,<100,4<=X<7,1.0,male mar/wid,none,4.0,life insurance,23.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,26.0,existing paid,furniture/equipment,7648.0,100<=X<500,>=7,4.0,male single,none,4.0,real estate,37.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,12.0,delayed previously,new car,2614.0,<100,4<=X<7,4.0,male single,none,4.0,car,24.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,6.0,critical/other existing credit,used car,1887.0,no known savings,1<=X<4,4.0,male single,none,4.0,no known property,37.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,10.0,existing paid,furniture/equipment,1474.0,100<=X<500,1<=X<4,2.0,male single,none,2.0,car,34.0,none,for free,2.0,unskilled resident,1.0,none,yes,bad
0<=X<200,12.0,existing paid,new car,2141.0,500<=X<1000,>=7,1.0,male single,none,1.0,car,35.0,stores,own,1.0,unskilled resident,1.0,none,yes,bad
no checking,36.0,existing paid,radio/tv,7277.0,100<=X<500,1<=X<4,4.0,female div/dep/mar,none,2.0,car,27.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,48.0,no credits/all paid,used car,7887.0,100<=X<500,<1,3.0,male div/sep,none,4.0,real estate,27.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,existing paid,business,2555.0,500<=X<1000,1<=X<4,4.0,male mar/wid,none,2.0,car,28.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,12.0,existing paid,new car,609.0,500<=X<1000,1<=X<4,2.0,female div/dep/mar,none,4.0,life insurance,35.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,critical/other existing credit,used car,858.0,no known savings,unemployed,2.0,male single,none,4.0,real estate,67.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,6.0,no credits/all paid,new car,1231.0,500<=X<1000,1<=X<4,4.0,male mar/wid,none,4.0,no known property,39.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,9.0,critical/other existing credit,new car,2445.0,<100,<1,3.0,female div/dep/mar,none,2.0,life insurance,27.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,delayed previously,new car,1053.0,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,car,22.0,none,own,2.0,good,1.0,yes,yes,bad
0<=X<200,12.0,critical/other existing credit,new car,1109.0,<100,1<=X<4,2.0,male single,none,4.0,real estate,28.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,furniture/equipment,1222.0,<100,1<=X<4,4.0,female div/dep/mar,none,3.0,life insurance,28.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,furniture/equipment,1520.0,no known savings,4<=X<7,1.0,female div/dep/mar,none,2.0,life insurance,29.0,bank,rent,2.0,skilled,1.0,none,yes,good
0<=X<200,12.0,existing paid,business,1215.0,100<=X<500,1<=X<4,3.0,female div/dep/mar,co applicant,4.0,real estate,24.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,existing paid,radio/tv,1264.0,100<=X<500,4<=X<7,4.0,female div/dep/mar,none,3.0,real estate,39.0,none,own,3.0,skilled,1.0,yes,yes,bad
0<=X<200,48.0,existing paid,radio/tv,12616.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,37.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,6.0,critical/other existing credit,new car,3446.0,500<=X<1000,unemployed,4.0,female div/dep/mar,none,4.0,life insurance,31.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,9.0,existing paid,education,6758.0,500<=X<1000,1<=X<4,2.0,male single,none,2.0,car,34.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,21.0,critical/other existing credit,furniture/equipment,1410.0,no known savings,1<=X<4,4.0,female div/dep/mar,none,2.0,life insurance,29.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,36.0,critical/other existing credit,radio/tv,1599.0,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,real estate,33.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,36.0,existing paid,furniture/equipment,759.0,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,real estate,32.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,new car,1051.0,100<=X<500,1<=X<4,4.0,male single,none,4.0,life insurance,49.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,existing paid,radio/tv,3595.0,<100,1<=X<4,1.0,female div/dep/mar,none,2.0,real estate,24.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,existing paid,radio/tv,974.0,<100,1<=X<4,2.0,male single,none,2.0,car,20.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,12.0,existing paid,other,1359.0,<100,unemployed,3.0,male single,none,4.0,life insurance,41.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,36.0,existing paid,radio/tv,1520.0,<100,1<=X<4,2.0,female div/dep/mar,none,4.0,car,28.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,used car,2778.0,500<=X<1000,1<=X<4,4.0,female div/dep/mar,none,2.0,real estate,40.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,36.0,critical/other existing credit,new car,6756.0,500<=X<1000,unemployed,3.0,female div/dep/mar,co applicant,2.0,no known property,31.0,bank,own,1.0,skilled,2.0,yes,yes,good
0<=X<200,48.0,all paid,new car,692.0,no known savings,>=7,1.0,female div/dep/mar,none,4.0,no known property,25.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,delayed previously,radio/tv,1216.0,100<=X<500,1<=X<4,4.0,male mar/wid,none,2.0,real estate,30.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,36.0,existing paid,furniture/equipment,1437.0,<100,1<=X<4,3.0,female div/dep/mar,co applicant,4.0,car,28.0,bank,for free,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,24.0,critical/other existing credit,furniture/equipment,3915.0,100<=X<500,1<=X<4,2.0,male single,none,3.0,real estate,36.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,24.0,critical/other existing credit,new car,1231.0,500<=X<500,4<=X<7,2.0,female div/dep/mar,none,3.0,no known property,26.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,existing paid,radio/tv,2496.0,100<=X<500,4<=X<7,4.0,male single,none,1.0,real estate,47.0,none,rent,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
0<=X<200,6.0,all paid,business,1287.0,<100,4<=X<7,3.0,female div/dep/mar,none,3.0,real estate,48.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,12.0,existing paid,radio/tv,1095.0,500<=X<1000,unemployed,4.0,female div/dep/mar,none,2.0,car,21.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,radio/tv,3349.0,<100,1<=X<4,3.0,female div/dep/mar,none,2.0,life insurance,49.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,all paid,new car,3590.0,<100,<1,3.0,female div/dep/mar,yes,2.0,life insurance,48.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,12.0,critical/other existing credit,radio/tv,1239.0,<100,1<=X<4,4.0,male div/sep,none,4.0,life insurance,35.0,none,own,1.0,skilled,1.0,yes,yes,bad
0<=X<200,12.0,existing paid,radio/tv,2124.0,no known savings,unemployed,1.0,male single,none,4.0,no known property,28.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,12.0,no credits/all paid,used car,609.0,<100,4<=X<7,4.0,male single,none,3.0,car,34.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,existing paid,used car,7386.0,100<=X<500,1<=X<4,4.0,female div/dep/mar,none,1.0,car,24.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,48.0,existing paid,new car,2359.0,500<=X<1000,1<=X<4,2.0,male div/sep,none,2.0,no known property,23.0,none,for free,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,6.0,critical/other existing credit,radio/tv,1369.0,<100,4<=X<7,4.0,male single,none,3.0,life insurance,40.0,none,rent,2.0,unskilled resident,2.0,yes,yes,good
no checking,12.0,critical/other existing credit,radio/tv,2958.0,500<=X<1000,1,4.0,male single,none,3.0,car,39.0,none,own,1.0,unskilled resident,1.0,none,yes,good
no checking,12.0,critical/other existing credit,furniture/equipment,2181.0,<100,4<=X<7,3.0,male single,none,4.0,no known property,46.0,none,for free,1.0,skilled,1.0,yes,yes,good
0<=X<200,18.0,no credits/all paid,used car,4271.0,500<=X<1000,4<=X<7,4.0,male single,none,3.0,car,27.0,none,own,2.0,skilled,1.0,yes,yes,bad
