gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0.0,No,No,55.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service',No,Yes,'Two year',No,'Bank transfer (automatic)',20.65,1102.8,No
Female,0.0,No,Yes,18.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',75.35,398.0,No
Male,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service',No,'No internet service',No,No,Month-to-month,Yes,'Credit card (automatic)',20.1,79.55,No
Female,0.0,No,No,62.0,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',90.1,5638.7,Yes
Female,0.0,Yes,Yes,50.0,Yes,No,'Fiber optic',Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',90.85,4517.1,No
Male,0.0,Yes,Yes,72.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service',Yes,'Two year',No,'Bank transfer (automatic)',24.5,1668.45,No
Male,0.0,No,No,72.0,Yes,No,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',103.15,7532.3,No
Female,0.0,No,Yes,47.0,Yes,No,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',103.8,4692.5,No
Female,0.0,Yes,No,11.0,Yes,No,'Bank transfer (automatic)',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',89.95,1088.25,No
Female,0.0,No,No,45.0,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,No,'Credit card (automatic)',80.15,1093.2,No
Male,0.0,Yes,No,31.0,Yes,No,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',87.8,926.15,No
Female,1.0,Yes,No,69.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',105.6,6093.0,No
Male,0.0,Yes,Yes,1.0,Yes,No,No,'No internet service' Churn,'No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',20.05,20.05,No
Male,0.0,No,No,15.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',108.1,1077.6,No
Male,0.0,No,Yes,68.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,'Two year',No,'Credit card (automatic)',89.2,6079.05,No
Male,0.0,Yes,No,63.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service'','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.45,1215.5,No
Female,0.0,No,No,38.0,Yes,No,No,'No internet service','No internet service','No internet service'' Churn,'No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',20.75,593.55,No
Female,0.0,No,No,8.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',20.1,161.6,No
Female,0.0,Yes,No,18.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',84.65,1474.6,No
Male,0.0,No,No,12.0,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',90.55,1233.0,No
Male,0.0,No,No,68.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service',No,Yes,'Two year',Yes,'Credit card (automatic)',19.25,1659.1,No
Female,0.0,No,No,9.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',20.25,198.4,No
Female,0.0,Yes,Yes,35.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',74.55,874.9,No
Female,0.0,Yes,No,72.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',90.9,1776.45,No
Male,0.0,Yes,Yes,64.0,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',98.0,6383.1,No
Male,0.0,Yes,No,18.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',100.15,1866.5,No
Female,0.0,Yes,No,42.0,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',109.25,4131.25,Yes
Female,1.0,Yes,No,72.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',105.4,8337.8,No
Male,0.0,Yes,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',66.8,1714.65,No
Male,0.0,Yes,Yes,72.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',97.0,6098.3,Yes
Female,1.0,No,No,19.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',89.05,1776.85,No
Female,0.0,No,No,3.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',24.45,61.7,No
Female,0.0,Yes,Yes,29.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',69.15,1389.65,No
Male,0.0,No,No,11.0,Yes,No,'Fiber optic',No,Yes,Yes,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',89.05,1177.5,No
Female,0.0,Yes,Yes,11.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service',Yes,Yes,'Two year',Yes,'Mailed check',23.8,2283.3004408418656,Yes
Male,0.0,No,No,10.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Mailed check',70.15,273.45,No
Female,0.0,Yes,No,1.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Bank transfer (automatic)',24.9,24.9,No
Male,0.0,No,No,49.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',20.45,933.7,No
Female,0.0,Yes,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service' Churn,'No internet service',Month-to-month,No,'Mailed check',20.5,20.5,Yes
Male,0.0,No,No,5.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',89.95,441.6,No
Male,0.0,Yes,No,1.0,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',25.9,24.9,No
Female,0.0,No,No,1.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',96.9,96.9,Yes
Female,0.0,No,No,49.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',83.2,4914.5,No
Male,0.0,Yes,No,66.0,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',80.95,4194.15,No
Male,0.0,Yes,No,22.0,Yes,No,'Fiber optic',No,No,Yes,No,Yes,No,'One year',No,'Bank transfer (automatic)',90.5,1802.85,No
Male,0.0,No,No,34.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',20.05,990.3,Yes
Female,0.0,No,No,57.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',19.15,1287.1,No
Female,0.0,Yes,Yes,18.0,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',20.1,477.9,No
Female,0.0,No,No,13.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',112.15,1323.1,No
Male,0.0,No,No,21.0,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',69.7,865.5,No
Male,0.0,Yes,Yes,29.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',74.35,824.1,Yes
Female,0.0,No,No,56.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',94.2,5703.0,No
Male,0.0,No,No,4.0,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',87.0,316.65,No
Male,0.0,Yes,No,32.0,Yes,Yes,No,'No internet service',Yes,No,'No internet service',Yes,Yes,'One year',No,'Bank transfer (automatic)',105.85,879.8,No
Female,0.0,No,No,23.0,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Credit card (automatic)',98.55,2548.25,No
Female,0.0,Yes,Yes,20.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',24.85,482.9,No
Male,0.0,Yes,No,37.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service',No,'Two year',No,'Bank transfer (automatic)',19.6,809.35,No
Female,0.0,No,No,2.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',24.85,150.55,Yes
Female,0.0,No,No,16.0,Yes,No,'Fiber optic',Yes,No,Yes,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',90.8,1166.1,No
Female,0.0,Yes,Yes,61.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',61.0,5077.25,No
Male,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',19.5,19.5,No
Female,0.0,No,No,2.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service'','No internet service',Month-to-month,Yes,'Credit card (automatic)',19.65,38.5,No
Female,0.0,Yes,No,25.0,No,'No phone service',DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',52.55,713.8,No
Male,0.0,Yes,No,32.0,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',99.95,3086.5,No
Male,0.0,No,No,17.0,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',94.8,1261.0,No
Male,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',19.95,19.95,No
Male,0.0,No,No,71.0,No,'No phone service',DSL,Yes,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',66.75,1344.25,No
Male,0.0,No,No,1.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,No,'Credit card (automatic)',84.9,84.9,Yes
Female,0.0,Yes,No,32.0,Yes,Yes,'Fiber optic',No,No,No,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',95.3,2942.5,No
Male,0.0,No,No,6.0,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',93.15,533.6,Yes
Male,0.0,Yes,No,1.0,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',83.75,83.75,Yes
Male,0.0,No,No,72.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',25.25,1659.9,No
Male,0.0,No,No,42.0,Yes,Yes,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',80.9,1023.1,No
Female,0.0,No,No,60.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service',Yes,'Two year',Yes,'Credit card (automatic)',25.55,1141.1,No
Male,0.0,Yes,Yes,36.0,No,'No phone service',DSL,Yes,No,Yes,No,No,No,Month-to-month,No,'Credit card (automatic)',40.0,865.4,Yes
Female,0.0,No,No,52.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',101.75,5910.9,No
Male,0.0,No,No,2.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',70.8,19.6,No
Female,0.0,Yes,No,46.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',94.8,5020.05,No
Female,0.0,Yes,No,27.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',19.85,579.3,No
Male,0.0,Yes,Yes,66.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',20.45,1489.5,No
Female,0.0,Yes,No,41.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',69.75,2616.35,No
Male,0.0,Yes,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Bank transfer (automatic)',19.55,20.45,No
Female,0.0,No,No,8.0,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,No,Month-to-month,No,'Credit card (automatic)',85.3,769.3,No
Female,0.0,No,No,29.0,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',75.85,2395.0,No
Female,0.0,Yes,Yes,35.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',25.1,855.8,No
Male,0.0,Yes,No,6.0,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',94.9,573.05,No
Male,0.0,No,No,8.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',19.25,165.95,No
Male,0.0,Yes,No,72.0,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',109.7,7839.25,No
Male,0.0,No,No,27.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service',No,No,Month-to-month,No,'Bank transfer (automatic)',19.5,579.15,No
Male,0.0,Yes,No,56.0,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,No,'Credit card (automatic)',83.9,4984.05,No
Female,0.0,No,No,16.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check'',20.55,467.55,No
Female,0.0,Yes,Yes,72.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service',Yes,'Two year',Yes,'Credit card (automatic)',25.25,1813.45,No
Male,0.0,No,No,42.0,No,'No phone service',DSL,Yes,No,No,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',39.0,1058.5,No
Male,0.0,No,No,14.0,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',89.8,1090.3,No
Male,0.0,Yes,No,39.0,Yes,Yes,No,No,Yes,No,No,No,No,'One year',Yes,'Credit card (automatic)',26.1,1059.05,No
Female,0.0,No,No,9.0,Yes,No,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',89.9,918.85,Yes
Female,0.0,Yes,Yes,34.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',109.35,3468.5,No
Male,0.0,No,No,18.0,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',84.0,1398.05,Yes
Male,0.0,Yes,Yes,70.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.8,1389.9,No
Male,0.0,Yes,Yes,29.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',90.15,906.6,No
Female,0.0,No,No,16.0,Yes,'No phone service',DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',25.3,477.95,No
Male,0.0,No,No,1.0,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',90.55,90.55,No
Female,0.0,No,No,69.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',23.55,1859.45,No
Male,0.0,No,No,72.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',60.7,484.85,No
Female,0.0,No,No,52.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.6,2287.15,No
Male,0.0,No,No,1.0,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',80.0,20.05,No
Female,0.0,Yes,No,27.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,No,'Credit card (automatic)',85.05,847.65,No
Female,0.0,No,No,4.0,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',99.8,492.15,No
Male,0.0,No,No,64.0,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',89.15,6710.9,No
Female,0.0,No,No,11.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,No,'Credit card (automatic)',79.85,740.85,No
Male,0.0,Yes,Yes,57.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',25.45,1648.4,No
Female,0.0,No,No,4.0,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',104.9,467.35,No
Female,0.0,Yes,No,58.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',106.6,6025.9,No
Female,0.0,Yes,No,58.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',105.7,5149.2,No
Female,0.0,Yes,Yes,72.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,No,'Two year',Yes,'Bank transfer (automatic)',91.35,6057.05,No
Female,0.0,Yes,No,66.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service' TechSupport,'No internet service','Two year',No,'Bank transfer (automatic)',24.1,1709.5,No
Female,0.0,Yes,No,71.0,Yes,No,No,'No internet service','No internet service'''No internet service'Internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.6,1122.65,Yes
Female,0.0,No,No,33.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service' (automatic)','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',19.75,602.1,No
Female,0.0,Yes,No,46.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',110.0,4107.9,No
Male,0.0,No,No,39.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',69.55,857.65,No
Male,0.0,Yes,Yes,46.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',91.3,1158.85,No
Male,0.0,No,No,15.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',93.4,1614.5,Yes
Male,0.0,Yes,No,72.0,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',56.75,4126.0,No
Male,0.0,Yes,Yes,32.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',26.1,1621.45,No
Female,0.0,No,No,27.0,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',79.75,2283.3004408418656,No
Female,0.0,Yes,Yes,35.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',20.25,609.4,No
Male,0.0,No,No,4.0,Yes,No,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',90.25,93.6,No
Male,0.0,Yes,Yes,40.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',94.4,865.7,No
Male,0.0,No,No,1.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',70.6,70.6,Yes
Female,0.0,Yes,No,43.0,Yes,No,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',94.8,397.4,No
Female,0.0,Yes,Yes,47.0,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',59.2,2165.4,Yes
Male,0.0,Yes,No,25.0,No,'No phone service',DSL,No,No,No,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',39.6,609.0,No
Female,0.0,Yes,No,37.0,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',69.65,3187.1,No
Male,0.0,No,No,18.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',74.55,1331.65,No
Male,0.0,Yes,Yes,27.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',85.25,661.9,No
Male,0.0,No,No,17.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',69.15,1133.8,No
Female,0.0,No,Yes,49.0,Yes,No,No,'No internet service','No internet service' Churn,'No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.25,1031.75,No
Female,0.0,No,No,9.0,Yes,No,No,'No internet service','No internet service',No,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',29.6,228.15,No
Male,0.0,Yes,Yes,35.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',81.55,1796.9,No
Female,0.0,Yes,Yes,26.0,Yes,No,No,'No internet service',No,No,'No internet service',No,No,Month-to-month,Yes,'Bank transfer (automatic)',20.25,446.05,No
Female,0.0,Yes,Yes,21.0,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',80.0,1611.95,Yes
Female,0.0,Yes,No,51.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',100.55,5293.6,No
Male,1.0,No,No,6.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',74.1,487.35,No
Female,0.0,No,No,10.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',90.05,875.55,No
Female,0.0,No,No,25.0,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',25.25,1363.55,No
Female,0.0,No,No,26.0,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',85.8,1742.65,Yes
Male,0.0,No,No,3.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',98.6,3209.3,Yes
Male,1.0,Yes,No,1.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',19.2,19.2,No
Female,0.0,No,No,3.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',75.5,267.55,Yes
Male,0.0,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',25.65,25.65,No
Male,0.0,Yes,Yes,64.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',24.4,1782.85,No
Female,0.0,Yes,No,47.0,Yes,No,'Fiber optic',No,Yes,No,No,No,No,'Two year',No,'Credit card (automatic)',76.7,1092.15,No
Female,0.0,No,No,19.0,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',109.8,2095.9,No
Female,0.0,No,No,1.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',19.9,19.9,No
Male,0.0,Yes,No,46.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',70.55,1285.85,No
Female,0.0,No,No,1.0,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',80.0,80.0,No
Male,0.0,Yes,No,50.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',90.2,1244.3,Yes
Female,0.0,No,No,11.0,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',74.4,828.2,No
Female,0.0,No,No,37.0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',73.95,907.75,No
Female,0.0,No,No,42.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',74.05,3171.35,No
Male,0.0,No,Yes,29.0,Yes,Yes,'Fiber optic',Yes,No,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',100.9,3457.25,No
Male,0.0,Yes,Yes,64.0,Yes,No,No,No,'No internet service',No,No,Yes,Yes,'Two year',No,'Credit card (automatic)',84.65,5065.2,No
Female,0.0,Yes,No,16.0,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',81.0,1031.65,No
Male,0.0,No,No,53.0,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',89.95,4919.55,No
Female,0.0,Yes,No,26.0,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',85.1,1690.2,No
Male,0.0,No,No,1.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',53.05,53.05,Yes
Male,0.0,Yes,Yes,32.0,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',87.55,2559.25,No
Male,0.0,No,No,33.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service',Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',24.25,906.15,No
Male,0.0,Yes,No,72.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',25.7,1660.05,No
Female,0.0,Yes,Yes,64.0,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',97.35,1714.8,No
Female,0.0,No,No,40.0,No,'No phone service',DSL,Yes,Yes,No,No,Yes,Yes,'Two year',No,'Credit card (automatic)',50.05,1055.9,No
