duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,job,own_telephone,foreign_worker,class
9,4476,3,2,53,1,1,<0,existing paid,used car,500<=X<1000,unemployed,male single,none,no known property,none,rent,skilled,yes,yes,good
21,1255,4,2,46,1,1,>=200,existing paid,radio/tv,no known savings,1<=X<4,male single,none,real estate,none,own,skilled,yes,yes,bad
45,9096,4,2,33,2,1,no checking,critical/other existing credit,radio/tv,100<=X<500,4<=X<7,male single,guarantor,no known property,none,own,skilled,none,yes,bad
0,7467,4,4,53,2,1,0<=X<200,delayed previously,used car,>=1000,4<=X<7,male single,guarantor,no known property,stores,for free,unskilled resident,yes,yes,good
6,4934,2,0,49,1,1,>=200,critical/other existing credit,radio/tv,>=1000,<1,female div/dep/mar,none,real estate,none,own,unskilled resident,yes,yes,bad
23,4279,4,1,20,1,1,no checking,existing paid,furniture/equipment,no known savings,4<=X<7,male single,none,no known property,bank,own,unemp/unskilled non res,none,yes,bad
29,4562,4,2,39,4,1,>=200,delayed previously,radio/tv,<100,>=7,male mar/wid,none,real estate,stores,rent,skilled,none,yes,bad
43,5043,1,4,42,2,1,<0,no credits/all paid,business,500<=X<1000,unemployed,male single,none,life insurance,bank,rent,skilled,none,yes,bad
0,13775,1,2,31,1,1,no checking,existing paid,new car,<100,unemployed,male single,none,no known property,stores,own,skilled,none,yes,bad
6,21076,3,4,36,1,1,no checking,existing paid,furniture/equipment,<100,unemployed,male single,none,car,stores,rent,high qualif/self emp/mgmt,none,yes,bad
20,2797,4,2,81,1,1,>=200,critical/other existing credit,radio/tv,>=1000,>=7,male div/sep,none,real estate,none,own,skilled,yes,yes,good
-1,3194,1,2,33,1,1,no checking,all paid,new car,100<=X<500,4<=X<7,female div/dep/mar,guarantor,real estate,none,own,unskilled resident,yes,no,good
1,22610,0,4,30,1,1,<0,existing paid,radio/tv,>=1000,unemployed,male div/sep,none,life insurance,none,own,skilled,none,yes,bad
11,2093,1,0,81,1,1,no checking,no credits/all paid,used car,>=1000,unemployed,male single,none,life insurance,stores,own,high qualif/self emp/mgmt,none,yes,bad
12,400,0,2,31,2,1,<0,critical/other existing credit,domestic appliance,<100,1<=X<4,male single,none,life insurance,none,rent,unskilled resident,yes,yes,good
27,2636,3,2,56,1,2,>=200,existing paid,radio/tv,no known savings,<1,male single,none,car,none,rent,skilled,none,yes,bad
14,4736,3,2,49,1,1,0<=X<200,all paid,domestic appliance,<100,unemployed,male single,none,no known property,none,own,unemp/unskilled non res,none,yes,good
13,2309,3,4,29,2,2,no checking,critical/other existing credit,used car,<100,4<=X<7,male single,none,no known property,none,for free,unemp/unskilled non res,none,yes,bad
18,6677,4,4,52,2,1,no checking,critical/other existing credit,furniture/equipment,<100,unemployed,male single,none,no known property,none,own,skilled,yes,no,bad
5,4701,3,4,42,2,1,0<=X<200,critical/other existing credit,business,<100,>=7,male single,guarantor,no known property,stores,for free,skilled,yes,yes,good
21,6593,3,2,87,1,1,<0,delayed previously,furniture/equipment,100<=X<500,>=7,male single,none,life insurance,none,rent,unskilled resident,yes,yes,bad
6,2457,1,2,55,1,1,<0,delayed previously,furniture/equipment,no known savings,unemployed,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,good
0,5762,4,2,44,1,1,no checking,existing paid,radio/tv,100<=X<500,>=7,male div/sep,none,car,stores,for free,skilled,none,yes,good
19,1918,2,3,32,2,1,no checking,critical/other existing credit,new car,100<=X<500,4<=X<7,male single,none,real estate,stores,rent,high qualif/self emp/mgmt,none,no,good
21,5500,4,2,49,2,2,<0,critical/other existing credit,business,100<=X<500,1<=X<4,male single,none,car,none,own,skilled,yes,yes,bad
12,9680,1,4,66,1,1,no checking,all paid,furniture/equipment,500<=X<1000,>=7,female div/dep/mar,none,no known property,none,for free,skilled,none,yes,bad
20,8542,4,4,36,1,1,no checking,all paid,radio/tv,no known savings,4<=X<7,male single,none,real estate,none,for free,skilled,yes,yes,bad
20,2511,3,4,24,2,2,no checking,all paid,radio/tv,100<=X<500,1<=X<4,male single,none,no known property,none,for free,skilled,yes,yes,good
2,9529,2,4,43,1,1,<0,all paid,new car,no known savings,>=7,male mar/wid,co applicant,car,bank,for free,skilled,yes,yes,bad
13,2089,1,4,53,1,1,>=200,critical/other existing credit,used car,<100,>=7,male div/sep,co applicant,real estate,none,own,skilled,yes,yes,good
4,6505,3,2,31,2,1,<0,no credits/all paid,other,<100,4<=X<7,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
-2,3409,4,4,23,2,1,0<=X<200,delayed previously,furniture/equipment,500<=X<1000,>=7,male single,none,car,none,rent,unskilled resident,yes,yes,good
0,2411,1,1,21,1,2,no checking,existing paid,new car,<100,1<=X<4,male single,none,life insurance,none,own,unemp/unskilled non res,none,yes,bad
4,4498,3,2,35,1,1,no checking,existing paid,radio/tv,>=1000,>=7,male single,none,life insurance,none,own,skilled,yes,yes,bad
6,3159,3,2,74,1,1,>=200,all paid,repairs,<100,unemployed,male single,none,life insurance,none,own,unskilled resident,yes,yes,bad
5,17916,4,2,48,2,1,no checking,critical/other existing credit,radio/tv,<100,unemployed,male single,none,no known property,bank,rent,skilled,yes,no,bad
-1,22166,1,2,54,2,1,0<=X<200,critical/other existing credit,furniture/equipment,<100,>=7,male single,guarantor,car,stores,for free,skilled,yes,yes,bad
3,2510,4,4,59,2,2,>=200,critical/other existing credit,new car,>=1000,4<=X<7,male single,none,real estate,none,for free,skilled,yes,yes,good
53,3535,3,1,82,1,1,no checking,critical/other existing credit,furniture/equipment,>=1000,unemployed,male div/sep,guarantor,real estate,none,rent,unskilled resident,none,yes,good
2,19037,3,1,60,1,1,0<=X<200,critical/other existing credit,new car,<100,unemployed,male single,none,no known property,none,for free,high qualif/self emp/mgmt,yes,yes,bad
40,4994,4,4,60,2,1,no checking,existing paid,education,<100,>=7,male single,none,no known property,none,own,skilled,yes,yes,bad
-1,9680,3,4,77,2,1,no checking,delayed previously,new car,no known savings,1<=X<4,male single,co applicant,no known property,none,own,skilled,none,yes,bad
22,3023,3,3,27,1,1,<0,existing paid,used car,<100,4<=X<7,male div/sep,none,life insurance,bank,rent,high qualif/self emp/mgmt,yes,yes,good
9,4903,4,4,68,1,1,<0,existing paid,furniture/equipment,500<=X<1000,unemployed,male single,none,car,none,for free,skilled,yes,yes,good
2,14527,1,3,39,1,1,0<=X<200,all paid,domestic appliance,<100,unemployed,female div/dep/mar,none,car,none,for free,skilled,yes,yes,bad
25,12869,4,3,43,1,1,no checking,existing paid,radio/tv,<100,1<=X<4,male single,none,no known property,none,rent,unskilled resident,none,yes,good
3,5616,4,2,43,1,1,>=200,existing paid,business,>=1000,unemployed,male single,guarantor,car,none,own,skilled,none,yes,good
24,13796,0,2,49,2,1,0<=X<200,critical/other existing credit,furniture/equipment,100<=X<500,1<=X<4,male div/sep,none,no known property,stores,for free,unemp/unskilled non res,yes,yes,bad
3,4503,3,2,29,1,1,no checking,existing paid,new car,500<=X<1000,1<=X<4,male single,none,life insurance,none,own,skilled,none,yes,good
6,3604,2,2,47,1,1,>=200,no credits/all paid,radio/tv,no known savings,>=7,male div/sep,none,real estate,bank,rent,skilled,yes,yes,good
-1,17755,3,2,47,1,1,0<=X<200,existing paid,other,>=1000,>=7,male single,guarantor,no known property,none,for free,unskilled resident,none,yes,bad
4,4796,1,4,22,2,1,0<=X<200,delayed previously,furniture/equipment,500<=X<1000,4<=X<7,male single,none,life insurance,stores,for free,skilled,none,yes,bad
15,5368,3,3,44,1,1,no checking,existing paid,repairs,<100,unemployed,male single,none,real estate,bank,own,skilled,none,yes,bad
16,2949,4,2,46,1,1,0<=X<200,existing paid,new car,500<=X<1000,4<=X<7,male div/sep,none,life insurance,none,own,unskilled resident,yes,yes,bad
15,4732,1,3,56,1,1,<0,all paid,domestic appliance,<100,unemployed,female div/dep/mar,none,real estate,bank,own,high qualif/self emp/mgmt,none,yes,good
0,3083,3,1,73,1,1,>=200,critical/other existing credit,domestic appliance,<100,>=7,male single,none,real estate,stores,rent,unskilled resident,none,yes,good
34,3161,2,2,29,1,2,0<=X<200,no credits/all paid,furniture/equipment,<100,1<=X<4,male single,none,real estate,none,own,skilled,none,yes,bad
5,9788,3,4,39,2,2,no checking,no credits/all paid,used car,<100,>=7,male div/sep,none,no known property,bank,own,skilled,yes,yes,bad
5,12593,2,2,48,2,1,no checking,critical/other existing credit,new car,no known savings,unemployed,male single,none,no known property,stores,own,unskilled resident,none,yes,good
24,2625,4,2,22,1,1,0<=X<200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,male div/sep,guarantor,car,none,own,skilled,yes,yes,bad
10,6344,3,4,78,1,1,no checking,existing paid,furniture/equipment,<100,>=7,male single,guarantor,no known property,none,own,skilled,yes,yes,good
8,6975,3,2,57,1,1,no checking,existing paid,new car,500<=X<1000,>=7,male single,co applicant,no known property,stores,own,high qualif/self emp/mgmt,none,yes,good
12,3059,4,1,25,1,1,<0,existing paid,radio/tv,<100,<1,female div/dep/mar,none,real estate,none,own,unemp/unskilled non res,none,yes,good
16,15779,4,4,52,1,1,0<=X<200,critical/other existing credit,furniture/equipment,>=1000,unemployed,male single,none,real estate,none,own,skilled,none,no,bad
21,10609,3,4,39,1,1,no checking,no credits/all paid,radio/tv,<100,unemployed,male single,guarantor,car,none,for free,unemp/unskilled non res,none,yes,good
27,8708,4,0,48,2,1,0<=X<200,critical/other existing credit,business,<100,unemployed,male single,none,car,none,own,skilled,none,yes,bad
1,1173,1,2,36,1,1,<0,existing paid,new car,<100,<1,male mar/wid,none,real estate,none,own,skilled,yes,no,good
21,6235,4,3,34,2,2,<0,critical/other existing credit,new car,<100,1<=X<4,male single,none,life insurance,none,own,unemp/unskilled non res,yes,yes,good
-1,19241,4,2,63,2,1,<0,critical/other existing credit,new car,500<=X<1000,unemployed,male single,none,no known property,none,for free,skilled,none,no,good
-2,9588,0,1,50,1,1,<0,existing paid,education,<100,unemployed,male mar/wid,none,real estate,none,own,skilled,yes,yes,bad
6,11589,4,3,23,2,2,>=200,critical/other existing credit,furniture/equipment,500<=X<1000,4<=X<7,male single,none,no known property,stores,rent,skilled,none,yes,bad
1,5910,3,2,32,1,1,<0,all paid,retraining,no known savings,4<=X<7,male single,co applicant,life insurance,none,rent,unemp/unskilled non res,yes,yes,good
9,5422,4,4,35,1,2,no checking,existing paid,furniture/equipment,500<=X<1000,>=7,male single,co applicant,life insurance,none,for free,unskilled resident,none,yes,good
4,3159,1,4,34,1,1,0<=X<200,existing paid,new car,<100,>=7,male div/sep,none,life insurance,none,rent,skilled,none,yes,good
1,5123,1,2,75,1,1,no checking,existing paid,used car,<100,>=7,male single,co applicant,life insurance,none,rent,unskilled resident,none,yes,good
11,1901,4,2,34,2,1,>=200,critical/other existing credit,used car,no known savings,<1,male div/sep,none,life insurance,none,rent,skilled,none,yes,good
9,4625,1,3,23,1,1,0<=X<200,existing paid,business,<100,4<=X<7,male mar/wid,none,car,none,rent,skilled,none,yes,good
27,9898,4,3,75,1,1,0<=X<200,existing paid,domestic appliance,>=1000,unemployed,male single,none,real estate,none,for free,unemp/unskilled non res,none,yes,bad
8,5151,4,2,73,1,2,>=200,existing paid,business,500<=X<1000,4<=X<7,male single,none,real estate,none,own,skilled,yes,yes,good
22,2675,4,4,48,1,1,>=200,delayed previously,radio/tv,<100,>=7,male single,none,real estate,none,for free,unskilled resident,yes,yes,good
30,3267,2,4,69,1,2,no checking,no credits/all paid,new car,>=1000,4<=X<7,male single,none,no known property,none,for free,skilled,none,yes,good
21,2469,3,2,41,1,1,0<=X<200,existing paid,radio/tv,<100,unemployed,male mar/wid,co applicant,car,none,rent,high qualif/self emp/mgmt,yes,yes,good
36,8812,3,4,22,1,1,<0,existing paid,education,no known savings,4<=X<7,male single,none,real estate,none,own,skilled,yes,no,bad
9,17147,4,4,38,2,1,<0,no credits/all paid,new car,<100,unemployed,female div/dep/mar,co applicant,no known property,none,for free,skilled,none,yes,good
23,3671,1,4,53,1,1,0<=X<200,existing paid,used car,>=1000,unemployed,female div/dep/mar,none,no known property,stores,for free,unskilled resident,yes,yes,bad
-1,3134,4,3,64,1,1,>=200,existing paid,new car,<100,<1,male single,none,life insurance,none,own,unskilled resident,none,yes,good
10,11566,4,4,30,1,2,no checking,no credits/all paid,radio/tv,<100,>=7,male single,none,no known property,stores,own,skilled,none,yes,bad
2,6773,1,2,28,2,1,0<=X<200,critical/other existing credit,furniture/equipment,100<=X<500,<1,female div/dep/mar,none,life insurance,bank,own,unskilled resident,none,no,bad
17,2904,4,2,86,1,2,>=200,existing paid,new car,100<=X<500,unemployed,male single,none,real estate,stores,own,skilled,none,yes,bad
8,16907,3,2,57,1,1,0<=X<200,no credits/all paid,retraining,>=1000,unemployed,male single,none,life insurance,none,for free,skilled,yes,yes,bad
5,5628,3,2,30,1,1,no checking,existing paid,business,>=1000,unemployed,male single,none,life insurance,none,rent,high qualif/self emp/mgmt,yes,yes,bad
25,2230,2,4,29,2,1,>=200,no credits/all paid,education,100<=X<500,4<=X<7,male single,co applicant,car,none,rent,unemp/unskilled non res,none,yes,bad
26,5604,3,2,30,1,1,0<=X<200,existing paid,new car,500<=X<1000,1<=X<4,male single,none,car,bank,own,high qualif/self emp/mgmt,none,yes,good
16,5686,3,1,25,1,1,0<=X<200,critical/other existing credit,domestic appliance,<100,4<=X<7,male div/sep,none,car,bank,own,unskilled resident,yes,yes,bad
43,13436,2,2,48,1,1,no checking,critical/other existing credit,new car,<100,unemployed,male div/sep,none,no known property,none,rent,skilled,none,yes,good
52,11430,4,4,46,2,1,no checking,no credits/all paid,used car,100<=X<500,unemployed,female div/dep/mar,co applicant,no known property,none,for free,skilled,yes,yes,good
22,6190,2,3,48,2,1,>=200,critical/other existing credit,radio/tv,>=1000,>=7,male single,none,no known property,bank,own,skilled,yes,yes,bad
17,18433,2,2,36,2,1,0<=X<200,delayed previously,used car,100<=X<500,<1,male single,co applicant,life insurance,none,rent,skilled,none,yes,bad
23,4468,1,1,44,3,1,no checking,critical/other existing credit,retraining,<100,1<=X<4,male div/sep,co applicant,real estate,stores,own,unskilled resident,none,yes,bad
1,12271,3,4,33,2,1,<0,delayed previously,radio/tv,100<=X<500,<1,male single,none,no known property,none,rent,skilled,yes,yes,bad
14,5545,2,4,73,1,1,<0,existing paid,new car,<100,1<=X<4,male single,none,real estate,none,own,high qualif/self emp/mgmt,none,no,bad
14,1548,3,2,26,2,1,no checking,delayed previously,radio/tv,<100,4<=X<7,female div/dep/mar,none,life insurance,none,own,skilled,yes,yes,bad
9,17176,3,2,58,2,1,>=200,critical/other existing credit,new car,100<=X<500,unemployed,male mar/wid,none,no known property,none,rent,unskilled resident,none,yes,bad
5,4869,1,2,41,1,2,no checking,existing paid,radio/tv,<100,1<=X<4,male single,none,real estate,none,own,high qualif/self emp/mgmt,yes,yes,good
2,2819,1,2,31,2,1,0<=X<200,no credits/all paid,new car,100<=X<500,1<=X<4,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,good
21,17146,1,4,88,2,2,0<=X<200,existing paid,furniture/equipment,>=1000,>=7,male single,none,car,none,for free,skilled,none,yes,bad
6,3395,2,4,26,2,1,no checking,all paid,retraining,500<=X<1000,4<=X<7,female div/dep/mar,co applicant,no known property,none,rent,skilled,yes,yes,good
13,2614,1,4,28,2,2,0<=X<200,no credits/all paid,other,no known savings,1<=X<4,male mar/wid,none,no known property,none,rent,skilled,none,yes,good
23,4468,3,1,47,2,1,no checking,critical/other existing credit,repairs,500<=X<1000,4<=X<7,male single,none,real estate,none,own,unskilled resident,none,yes,good
32,4667,3,2,35,1,2,no checking,existing paid,new car,100<=X<500,unemployed,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
5,10938,1,2,25,1,1,0<=X<200,existing paid,education,<100,1<=X<4,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
22,15403,3,4,53,1,1,no checking,all paid,radio/tv,<100,unemployed,male single,none,no known property,bank,own,unskilled resident,yes,yes,bad
22,1242,4,1,51,2,1,>=200,no credits/all paid,furniture/equipment,<100,4<=X<7,male mar/wid,none,real estate,none,own,skilled,yes,yes,bad
8,3372,3,3,32,2,1,no checking,critical/other existing credit,education,<100,4<=X<7,male single,none,car,none,own,unemp/unskilled non res,yes,yes,bad
56,5581,3,3,38,1,1,no checking,existing paid,retraining,<100,unemployed,male single,none,no known property,none,rent,skilled,yes,yes,bad
11,11434,4,2,49,2,2,>=200,delayed previously,radio/tv,no known savings,unemployed,male single,none,no known property,stores,own,high qualif/self emp/mgmt,yes,yes,good
2,1981,4,1,54,2,1,no checking,delayed previously,retraining,500<=X<1000,>=7,male mar/wid,none,life insurance,none,for free,skilled,none,yes,good
37,2560,4,4,48,2,1,>=200,delayed previously,radio/tv,>=1000,unemployed,male single,none,no known property,none,own,skilled,yes,no,good
3,20472,4,4,25,1,1,no checking,critical/other existing credit,retraining,100<=X<500,>=7,male single,none,no known property,none,rent,skilled,yes,yes,bad
5,9675,0,2,60,1,1,>=200,existing paid,furniture/equipment,100<=X<500,unemployed,male mar/wid,none,no known property,none,own,skilled,none,yes,bad
17,17178,2,2,35,2,1,0<=X<200,critical/other existing credit,new car,<100,4<=X<7,male single,none,car,bank,for free,unskilled resident,yes,yes,bad
11,22218,0,2,34,2,1,no checking,no credits/all paid,used car,<100,<1,male single,none,life insurance,none,for free,skilled,yes,yes,bad
1,2547,1,4,83,1,1,>=200,existing paid,furniture/equipment,no known savings,>=7,male single,none,car,none,own,skilled,none,yes,bad
8,11676,4,2,66,1,1,<0,critical/other existing credit,new car,<100,unemployed,female div/dep/mar,guarantor,no known property,none,for free,skilled,yes,yes,good
49,2771,1,2,20,2,1,0<=X<200,no credits/all paid,furniture/equipment,>=1000,<1,female div/dep/mar,none,life insurance,stores,own,skilled,none,yes,bad
-3,3960,1,3,32,1,2,<0,all paid,radio/tv,<100,<1,male single,none,life insurance,bank,rent,unemp/unskilled non res,yes,yes,good
23,16047,3,1,38,2,1,<0,delayed previously,radio/tv,>=1000,4<=X<7,male single,co applicant,life insurance,none,own,skilled,none,yes,bad
5,4500,2,2,31,2,1,0<=X<200,delayed previously,repairs,<100,1<=X<4,female div/dep/mar,guarantor,life insurance,none,own,skilled,yes,yes,bad
21,2489,1,2,70,4,1,>=200,all paid,furniture/equipment,<100,<1,male single,none,life insurance,none,rent,skilled,none,yes,good
6,8984,4,4,75,2,1,0<=X<200,no credits/all paid,radio/tv,500<=X<1000,unemployed,male single,none,life insurance,none,for free,high qualif/self emp/mgmt,yes,yes,good
33,9897,3,3,38,2,1,0<=X<200,no credits/all paid,furniture/equipment,500<=X<1000,1<=X<4,male single,none,car,none,own,skilled,none,yes,bad
0,5025,4,4,25,2,1,<0,delayed previously,business,<100,<1,male single,none,life insurance,bank,rent,skilled,none,yes,bad
3,2708,4,1,27,1,1,no checking,existing paid,furniture/equipment,no known savings,4<=X<7,male single,none,real estate,none,for free,high qualif/self emp/mgmt,none,yes,good
22,2763,3,4,47,2,1,>=200,critical/other existing credit,business,<100,>=7,male single,guarantor,life insurance,none,for free,unemp/unskilled non res,none,yes,good
7,11521,1,2,36,1,1,>=200,existing paid,education,<100,unemployed,female div/dep/mar,guarantor,real estate,stores,own,high qualif/self emp/mgmt,yes,no,bad
4,16900,4,3,76,2,1,<0,critical/other existing credit,radio/tv,<100,>=7,male single,none,no known property,none,rent,skilled,yes,yes,bad
1,10252,4,2,27,2,2,0<=X<200,delayed previously,domestic appliance,<100,4<=X<7,male div/sep,none,car,none,own,skilled,yes,yes,good
5,6042,4,1,33,1,1,no checking,existing paid,education,no known savings,<1,male div/sep,co applicant,car,none,own,unemp/unskilled non res,yes,yes,bad
16,1735,3,4,28,2,2,>=200,delayed previously,new car,<100,4<=X<7,male single,none,no known property,stores,for free,unemp/unskilled non res,none,yes,bad
43,19928,3,1,78,1,1,<0,critical/other existing credit,new car,<100,unemployed,male single,none,no known property,none,own,high qualif/self emp/mgmt,yes,yes,bad
3,13030,4,2,27,1,1,<0,existing paid,repairs,100<=X<500,unemployed,male single,none,no known property,none,own,unskilled resident,yes,yes,bad
3,2222,1,2,79,2,1,>=200,delayed previously,new car,500<=X<1000,1<=X<4,male div/sep,none,real estate,stores,for free,skilled,yes,no,bad
15,2836,3,1,30,1,1,no checking,existing paid,other,<100,<1,female div/dep/mar,guarantor,real estate,bank,for free,skilled,yes,yes,bad
35,5276,1,4,33,4,1,no checking,critical/other existing credit,new car,100<=X<500,>=7,male single,none,life insurance,none,own,unskilled resident,none,yes,good
3,14991,4,4,40,1,2,0<=X<200,existing paid,other,<100,>=7,male single,none,no known property,none,for free,skilled,yes,yes,good
23,9229,3,1,39,1,1,<0,delayed previously,new car,500<=X<1000,<1,male single,none,no known property,stores,own,skilled,yes,yes,bad
35,3038,2,2,48,2,1,<0,no credits/all paid,radio/tv,100<=X<500,4<=X<7,female div/dep/mar,co applicant,real estate,none,own,skilled,yes,yes,bad
18,3588,3,2,53,2,1,>=200,critical/other existing credit,domestic appliance,no known savings,unemployed,male div/sep,none,real estate,none,own,skilled,none,yes,good
12,1913,3,4,46,2,1,no checking,no credits/all paid,furniture/equipment,<100,>=7,male single,none,car,none,own,skilled,none,yes,good
1,9065,4,1,31,2,2,<0,delayed previously,repairs,no known savings,unemployed,female div/dep/mar,none,no known property,stores,own,unemp/unskilled non res,yes,yes,good
21,5303,4,2,87,2,1,<0,no credits/all paid,furniture/equipment,500<=X<1000,unemployed,male single,co applicant,life insurance,none,for free,unemp/unskilled non res,none,yes,bad
10,3360,3,2,19,2,2,<0,no credits/all paid,furniture/equipment,<100,1<=X<4,male single,none,car,none,own,skilled,yes,yes,good
0,12379,3,4,29,2,1,no checking,delayed previously,furniture/equipment,no known savings,unemployed,male single,none,no known property,none,own,unemp/unskilled non res,yes,yes,good
31,3983,4,2,32,1,1,no checking,existing paid,new car,>=1000,4<=X<7,male single,none,life insurance,none,own,skilled,yes,yes,good
15,11352,3,2,35,2,1,>=200,existing paid,new car,<100,unemployed,male mar/wid,none,real estate,none,own,skilled,yes,yes,good
13,11627,3,3,36,2,1,<0,critical/other existing credit,new car,<100,unemployed,male mar/wid,none,car,stores,own,high qualif/self emp/mgmt,yes,yes,bad
13,10584,2,2,31,2,2,no checking,delayed previously,new car,500<=X<1000,>=7,male single,none,real estate,bank,own,skilled,none,yes,good
0,11415,3,3,32,2,1,no checking,no credits/all paid,radio/tv,500<=X<1000,1<=X<4,male single,none,car,bank,rent,high qualif/self emp/mgmt,yes,yes,good
21,876,4,2,23,1,1,<0,existing paid,new car,<100,<1,male single,co applicant,real estate,none,own,skilled,none,yes,bad
11,3281,0,4,69,2,1,no checking,no credits/all paid,used car,>=1000,>=7,female div/dep/mar,none,life insurance,none,own,skilled,yes,yes,good
18,5169,3,4,65,1,1,>=200,existing paid,new car,>=1000,>=7,male single,none,no known property,none,for free,skilled,yes,yes,good
13,4068,3,2,61,2,1,>=200,existing paid,new car,100<=X<500,4<=X<7,male single,none,life insurance,bank,own,high qualif/self emp/mgmt,none,yes,good
31,10620,2,3,33,2,2,no checking,critical/other existing credit,new car,<100,1<=X<4,male single,none,life insurance,stores,own,skilled,none,yes,good
18,4902,3,4,51,1,1,no checking,existing paid,new car,<100,4<=X<7,male single,none,no known property,none,rent,skilled,yes,yes,good
6,3275,3,3,21,1,1,0<=X<200,existing paid,radio/tv,<100,<1,female div/dep/mar,co applicant,real estate,none,rent,skilled,none,yes,bad
24,9156,4,2,29,1,1,no checking,all paid,new car,>=1000,<1,male single,none,car,bank,own,skilled,none,yes,bad
4,9448,1,2,22,2,1,>=200,critical/other existing credit,new car,no known savings,4<=X<7,male div/sep,none,real estate,none,for free,skilled,none,yes,bad
16,3880,4,2,25,2,2,<0,no credits/all paid,furniture/equipment,>=1000,1<=X<4,male div/sep,none,real estate,stores,own,skilled,none,yes,bad
8,19375,3,3,61,1,1,0<=X<200,existing paid,used car,500<=X<1000,unemployed,male single,none,car,none,for free,skilled,yes,yes,bad
4,11812,3,4,35,1,1,no checking,all paid,new car,<100,unemployed,male single,none,no known property,none,for free,skilled,yes,yes,good
6,6599,4,2,62,1,2,>=200,all paid,domestic appliance,>=1000,1<=X<4,male single,none,no known property,none,own,unskilled resident,none,yes,bad
12,6051,0,2,30,1,1,0<=X<200,existing paid,radio/tv,500<=X<1000,unemployed,female div/dep/mar,none,car,none,own,skilled,yes,yes,good
5,3363,3,2,35,1,2,<0,existing paid,furniture/equipment,<100,unemployed,male single,none,real estate,none,own,skilled,none,no,bad
42,1200,2,2,27,1,1,0<=X<200,existing paid,used car,500<=X<1000,1<=X<4,male single,none,car,bank,for free,skilled,none,yes,bad
-1,7969,0,4,41,1,1,<0,existing paid,repairs,no known savings,unemployed,female div/dep/mar,none,car,none,rent,skilled,none,yes,bad
3,21614,2,1,40,1,1,0<=X<200,delayed previously,retraining,500<=X<1000,4<=X<7,male div/sep,none,no known property,none,rent,skilled,yes,yes,bad
25,16702,4,2,20,2,2,0<=X<200,no credits/all paid,other,500<=X<1000,4<=X<7,male mar/wid,none,life insurance,none,own,high qualif/self emp/mgmt,none,yes,good
15,6246,3,3,50,2,1,>=200,critical/other existing credit,new car,500<=X<1000,>=7,male single,none,car,none,own,skilled,none,yes,good
2,7344,3,4,34,2,1,>=200,no credits/all paid,radio/tv,no known savings,unemployed,male single,none,life insurance,none,for free,high qualif/self emp/mgmt,none,yes,good
27,2526,4,2,25,2,1,<0,delayed previously,new car,<100,>=7,male div/sep,none,car,none,own,high qualif/self emp/mgmt,yes,no,good
0,1991,2,4,33,1,1,<0,existing paid,education,<100,unemployed,female div/dep/mar,none,real estate,none,rent,high qualif/self emp/mgmt,none,yes,good
17,6170,3,1,43,1,1,<0,no credits/all paid,furniture/equipment,500<=X<1000,<1,male single,guarantor,no known property,bank,own,high qualif/self emp/mgmt,yes,yes,bad
1,5699,0,2,54,1,1,0<=X<200,existing paid,new car,<100,unemployed,male single,none,real estate,none,own,unskilled resident,yes,yes,good
-2,3542,4,2,47,2,1,no checking,critical/other existing credit,used car,<100,>=7,male single,none,real estate,none,own,skilled,yes,yes,good
15,5018,4,4,50,2,1,no checking,no credits/all paid,furniture/equipment,500<=X<1000,unemployed,male single,none,no known property,none,for free,unskilled resident,yes,yes,good
34,10169,2,4,56,2,1,<0,critical/other existing credit,new car,no known savings,unemployed,male single,none,no known property,stores,for free,skilled,yes,yes,good
19,3131,4,2,54,2,1,>=200,critical/other existing credit,used car,>=1000,>=7,male single,none,real estate,none,own,unskilled resident,yes,yes,bad
40,3311,3,2,51,1,1,no checking,existing paid,used car,100<=X<500,4<=X<7,male mar/wid,none,real estate,none,own,unskilled resident,none,yes,bad
2,745,4,4,22,2,1,no checking,critical/other existing credit,business,>=1000,<1,female div/dep/mar,none,life insurance,bank,own,skilled,yes,yes,bad
22,5410,1,4,51,1,1,<0,all paid,repairs,no known savings,unemployed,female div/dep/mar,none,no known property,none,own,unskilled resident,none,yes,bad
17,1530,2,1,41,2,1,>=200,critical/other existing credit,radio/tv,<100,<1,male single,co applicant,real estate,none,own,skilled,yes,yes,good
17,5209,1,4,33,1,2,no checking,existing paid,furniture/equipment,<100,1<=X<4,male single,none,no known property,stores,rent,skilled,yes,no,good
9,2987,4,1,46,1,1,0<=X<200,all paid,repairs,<100,>=7,male single,none,real estate,bank,own,unskilled resident,none,yes,good
11,4237,4,2,46,2,2,<0,no credits/all paid,radio/tv,<100,<1,male single,co applicant,real estate,none,own,unemp/unskilled non res,yes,yes,bad
22,7034,1,3,33,1,1,no checking,all paid,furniture/equipment,500<=X<1000,<1,male mar/wid,none,life insurance,stores,rent,skilled,none,yes,bad
