checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,6,existing paid,radio/tv,21076,no known savings,>=7,3,male single,co applicant,4,real estate,36,none,for free,1,skilled,1,none,yes,bad
0<=X<200,20,existing paid,radio/tv,2797,<100,1<=X<4,4,male mar/wid,none,2,life insurance,81,none,own,1,skilled,1,none,yes,good
0<=X<200,-1,delayed previously,education,3194,100<=X<500,1<=X<4,1,male div/sep,none,2,no known property,33,none,rent,1,skilled,1,none,yes,good
no checking,1,critical/other existing credit,used car,22610,<100,1<=X<4,0,male single,none,4,real estate,30,none,own,1,skilled,1,none,yes,good
<0,11,no credits/all paid,radio/tv,2093,<100,>=7,1,male single,co applicant,0,life insurance,81,none,own,1,skilled,1,yes,no,good
<0,12,existing paid,furniture/equipment,400,<100,4<=X<7,0,male mar/wid,none,2,life insurance,31,none,own,2,unskilled resident,1,yes,yes,good
0<=X<200,27,delayed previously,radio/tv,2636,<100,>=7,3,male single,none,2,car,56,none,rent,1,skilled,2,none,yes,good
0<=X<200,14,existing paid,education,4736,<100,4<=X<7,3,male mar/wid,none,2,life insurance,49,none,own,1,skilled,1,yes,yes,good
0<=X<200,13,existing paid,business,2309,<100,1<=X<4,3,female div/dep/mar,none,4,real estate,29,bank,own,2,skilled,2,yes,yes,good
<0,18,existing paid,furniture/equipment,6677,<100,1<=X<4,4,male mar/wid,none,4,life insurance,52,none,own,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,5,existing paid,new car,4701,100<=X<500,>=7,3,female div/dep/mar,none,4,real estate,42,none,own,2,unskilled resident,1,yes,yes,bad
0<=X<200,21,existing paid,used car,6593,100<=X<500,4<=X<7,3,male single,none,2,life insurance,87,none,own,1,skilled,1,yes,yes,good
0<=X<200,6,critical/other existing credit,business,2457,<100,4<=X<7,1,male single,none,2,real estate,55,bank,own,1,unskilled resident,1,yes,yes,bad
<0,0,delayed previously,furniture/equipment,5762,<100,>=7,4,female div/dep/mar,none,2,real estate,44,none,own,1,high qualif/self emp/mgmt,1,none,yes,bad
<0,19,delayed previously,new car,1918,<100,unemployed,2,male single,none,3,life insurance,32,none,own,2,skilled,1,yes,yes,bad
<0,21,existing paid,education,5500,<100,<1,4,female div/dep/mar,none,2,no known property,49,none,for free,2,skilled,2,none,yes,bad
0<=X<200,12,no credits/all paid,radio/tv,9680,<100,1<=X<4,1,female div/dep/mar,co applicant,4,real estate,66,none,for free,1,skilled,1,yes,yes,bad
no checking,20,critical/other existing credit,radio/tv,8542,<100,>=7,4,male single,none,4,no known property,36,none,own,1,skilled,1,none,yes,bad
no checking,20,existing paid,new car,2511,<100,1<=X<4,3,male single,none,4,car,24,none,own,2,skilled,2,none,yes,good
no checking,2,existing paid,furniture/equipment,9529,<100,>=7,2,male single,none,4,real estate,43,none,own,1,skilled,1,yes,yes,good
0<=X<200,13,delayed previously,new car,2089,no known savings,<1,1,female div/dep/mar,none,4,life insurance,53,stores,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,4,existing paid,new car,6505,<100,>=7,3,female div/dep/mar,none,2,car,31,none,rent,2,skilled,1,yes,yes,good
no checking,-2,critical/other existing credit,repairs,3409,<100,1<=X<4,4,male single,none,4,real estate,23,none,own,2,skilled,1,none,yes,good
no checking,0,existing paid,retraining,2411,<100,unemployed,1,female div/dep/mar,none,1,life insurance,21,stores,own,1,skilled,2,yes,yes,good
no checking,4,critical/other existing credit,new car,4498,<100,4<=X<7,3,female div/dep/mar,none,2,car,35,none,own,1,skilled,1,none,yes,good
0<=X<200,6,delayed previously,new car,3159,<100,unemployed,3,male mar/wid,none,2,life insurance,74,none,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,5,existing paid,new car,17916,500<=X<1000,>=7,4,female div/dep/mar,none,2,real estate,48,none,own,2,skilled,1,yes,yes,good
0<=X<200,-1,critical/other existing credit,new car,22166,no known savings,>=7,1,female div/dep/mar,none,2,car,54,none,own,2,high qualif/self emp/mgmt,1,none,yes,bad
<0,3,critical/other existing credit,furniture/equipment,2510,no known savings,<1,4,male single,guarantor,4,no known property,59,none,rent,2,high qualif/self emp/mgmt,2,none,yes,good
<0,53,existing paid,used car,3535,<100,<1,3,male single,none,1,life insurance,82,stores,own,1,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,2,existing paid,used car,19037,<100,>=7,3,male single,none,1,real estate,60,none,own,1,skilled,1,yes,yes,bad
0<=X<200,40,no credits/all paid,retraining,4994,no known savings,1<=X<4,4,female div/dep/mar,none,4,car,60,none,own,2,unemp/unskilled non res,1,yes,yes,good
<0,-1,no credits/all paid,furniture/equipment,9680,no known savings,1<=X<4,3,female div/dep/mar,none,4,car,77,bank,own,2,skilled,1,none,yes,good
0<=X<200,22,critical/other existing credit,used car,3023,no known savings,>=7,3,male single,none,3,real estate,27,none,own,1,skilled,1,none,yes,good
>=200,9,delayed previously,new car,4903,100<=X<500,>=7,4,male single,none,4,real estate,68,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,2,existing paid,new car,14527,<100,4<=X<7,1,male mar/wid,none,3,car,39,none,own,1,skilled,1,none,no,good
0<=X<200,25,existing paid,repairs,12869,no known savings,>=7,4,male single,none,3,car,43,none,own,1,skilled,1,none,yes,good
0<=X<200,3,critical/other existing credit,new car,5616,no known savings,4<=X<7,4,female div/dep/mar,none,2,car,43,bank,own,1,high qualif/self emp/mgmt,1,none,yes,good
<0,24,existing paid,other,13796,<100,>=7,0,male single,none,2,life insurance,49,none,own,2,high qualif/self emp/mgmt,1,none,yes,good
<0,3,existing paid,business,4503,<100,>=7,3,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,yes,yes,good
<0,6,critical/other existing credit,radio/tv,3604,<100,>=7,2,female div/dep/mar,none,2,life insurance,47,bank,own,1,unskilled resident,1,yes,yes,good
no checking,-1,delayed previously,furniture/equipment,17755,100<=X<500,4<=X<7,3,female div/dep/mar,none,2,car,47,bank,rent,1,unemp/unskilled non res,1,none,no,good
no checking,4,critical/other existing credit,education,4796,<100,4<=X<7,1,female div/dep/mar,none,4,car,22,none,rent,2,skilled,1,yes,yes,good
no checking,15,delayed previously,new car,5368,<100,<1,3,female div/dep/mar,none,3,life insurance,44,stores,rent,1,unskilled resident,1,none,yes,good
0<=X<200,16,critical/other existing credit,business,2949,<100,<1,4,male single,none,2,real estate,46,none,own,1,skilled,1,yes,yes,good
>=200,15,existing paid,new car,4732,<100,1<=X<4,1,male div/sep,none,3,real estate,56,none,own,1,skilled,1,none,yes,bad
0<=X<200,0,existing paid,furniture/equipment,3083,<100,4<=X<7,3,female div/dep/mar,none,1,car,73,none,for free,1,skilled,1,yes,yes,good
<0,34,existing paid,radio/tv,3161,<100,>=7,2,male div/sep,none,2,car,29,none,own,1,high qualif/self emp/mgmt,2,none,yes,good
no checking,5,critical/other existing credit,business,9788,500<=X<1000,1<=X<4,3,female div/dep/mar,none,4,life insurance,39,none,own,2,unemp/unskilled non res,2,none,yes,bad
0<=X<200,5,existing paid,used car,12593,<100,1<=X<4,2,female div/dep/mar,none,2,car,48,none,own,2,skilled,1,yes,yes,good
0<=X<200,24,critical/other existing credit,radio/tv,2625,<100,1<=X<4,4,male single,none,2,real estate,22,bank,own,1,unskilled resident,1,none,yes,good
<0,10,no credits/all paid,furniture/equipment,6344,<100,4<=X<7,3,male single,none,4,car,78,none,for free,1,skilled,1,yes,yes,good
<0,8,critical/other existing credit,furniture/equipment,6975,no known savings,1<=X<4,3,female div/dep/mar,none,2,real estate,57,bank,own,1,unskilled resident,1,yes,yes,good
<0,12,existing paid,furniture/equipment,3059,<100,>=7,4,male single,none,1,life insurance,25,none,rent,1,skilled,1,none,yes,bad
no checking,16,delayed previously,furniture/equipment,15779,<100,<1,4,male single,none,4,real estate,52,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,21,existing paid,used car,10609,>=1000,4<=X<7,3,female div/dep/mar,none,4,car,39,none,own,1,skilled,1,none,yes,good
0<=X<200,27,delayed previously,new car,8708,no known savings,<1,4,male div/sep,none,0,real estate,48,none,own,2,skilled,1,none,yes,bad
0<=X<200,1,existing paid,used car,1173,<100,unemployed,1,female div/dep/mar,none,2,life insurance,36,stores,rent,1,skilled,1,none,yes,good
no checking,21,existing paid,business,6235,<100,4<=X<7,4,male single,none,3,car,34,bank,own,2,skilled,2,none,yes,good
<0,-1,critical/other existing credit,furniture/equipment,19241,<100,>=7,4,female div/dep/mar,none,2,car,63,none,own,2,unskilled resident,1,yes,yes,good
<0,-2,critical/other existing credit,new car,9588,500<=X<1000,<1,0,male single,co applicant,1,car,50,none,own,1,high qualif/self emp/mgmt,1,none,yes,bad
<0,6,critical/other existing credit,new car,11589,<100,<1,4,male single,none,3,real estate,23,none,rent,2,high qualif/self emp/mgmt,2,none,yes,good
<0,1,critical/other existing credit,furniture/equipment,5910,<100,4<=X<7,3,male single,guarantor,2,car,32,none,rent,1,unskilled resident,1,none,yes,good
0<=X<200,9,critical/other existing credit,furniture/equipment,5422,500<=X<1000,1<=X<4,4,male single,none,4,car,35,none,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
<0,4,existing paid,used car,3159,<100,<1,1,female div/dep/mar,none,4,life insurance,34,none,own,1,skilled,1,yes,yes,good
>=200,1,critical/other existing credit,new car,5123,<100,>=7,1,female div/dep/mar,none,2,car,75,none,rent,1,skilled,1,yes,yes,bad
<0,11,critical/other existing credit,new car,1901,<100,1<=X<4,4,male single,none,2,life insurance,34,none,for free,2,skilled,1,none,yes,good
0<=X<200,9,existing paid,furniture/equipment,4625,<100,unemployed,1,female div/dep/mar,none,3,no known property,23,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,27,existing paid,new car,9898,100<=X<500,<1,4,female div/dep/mar,none,3,car,75,none,own,1,skilled,1,none,yes,good
<0,8,existing paid,furniture/equipment,5151,<100,unemployed,4,female div/dep/mar,none,2,no known property,73,none,own,1,skilled,2,none,yes,good
0<=X<200,22,critical/other existing credit,furniture/equipment,2675,<100,1<=X<4,4,male single,none,4,car,48,none,own,1,skilled,1,none,yes,good
<0,30,all paid,radio/tv,3267,<100,4<=X<7,2,female div/dep/mar,none,4,life insurance,69,none,rent,1,skilled,2,none,yes,bad
no checking,21,all paid,new car,2469,500<=X<1000,>=7,3,male single,none,2,real estate,41,none,own,1,unskilled resident,1,none,yes,good
<0,36,all paid,new car,8812,<100,<1,3,male single,none,4,real estate,22,none,for free,1,skilled,1,none,yes,good
>=200,9,no credits/all paid,repairs,17147,<100,>=7,4,female div/dep/mar,none,4,no known property,38,none,for free,2,skilled,1,yes,yes,good
0<=X<200,23,critical/other existing credit,radio/tv,3671,<100,4<=X<7,1,female div/dep/mar,guarantor,4,no known property,53,stores,own,1,skilled,1,yes,yes,good
no checking,-1,existing paid,new car,3134,<100,4<=X<7,4,female div/dep/mar,none,3,car,64,bank,own,1,unskilled resident,1,none,yes,good
no checking,10,all paid,used car,11566,500<=X<1000,1<=X<4,4,male single,none,4,real estate,30,none,own,1,skilled,2,none,yes,good
0<=X<200,2,existing paid,used car,6773,<100,>=7,1,male single,none,2,life insurance,28,none,own,2,skilled,1,yes,yes,good
<0,17,critical/other existing credit,new car,2904,>=1000,4<=X<7,4,male single,none,2,car,86,none,own,1,skilled,2,none,yes,good
>=200,8,all paid,business,16907,no known savings,1<=X<4,3,male single,co applicant,2,real estate,57,none,own,1,unskilled resident,1,yes,yes,good
0<=X<200,5,critical/other existing credit,new car,5628,<100,4<=X<7,3,male single,none,2,no known property,30,none,own,1,skilled,1,yes,yes,bad
0<=X<200,25,delayed previously,furniture/equipment,2230,no known savings,<1,2,male div/sep,none,4,no known property,29,none,rent,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,26,no credits/all paid,new car,5604,no known savings,>=7,3,female div/dep/mar,none,2,car,30,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,16,critical/other existing credit,business,5686,no known savings,1<=X<4,3,female div/dep/mar,none,1,car,25,none,for free,1,skilled,1,none,yes,good
>=200,43,existing paid,business,13436,<100,>=7,2,male single,none,2,life insurance,48,stores,own,1,unskilled resident,1,none,yes,good
0<=X<200,52,existing paid,domestic appliance,11430,no known savings,<1,4,male single,none,4,no known property,46,none,own,2,skilled,1,none,yes,bad
no checking,22,existing paid,radio/tv,6190,<100,unemployed,2,male div/sep,none,3,car,48,none,own,2,high qualif/self emp/mgmt,1,none,yes,bad
<0,17,critical/other existing credit,education,18433,<100,>=7,2,male single,none,2,car,36,none,own,2,skilled,1,none,yes,good
0<=X<200,23,all paid,radio/tv,4468,<100,1<=X<4,1,female div/dep/mar,none,1,life insurance,44,none,rent,3,skilled,1,none,no,good
no checking,1,critical/other existing credit,radio/tv,12271,<100,>=7,3,female div/dep/mar,none,4,no known property,33,none,own,2,skilled,1,none,yes,good
no checking,14,existing paid,new car,5545,no known savings,unemployed,2,female div/dep/mar,none,4,car,73,none,own,1,skilled,1,yes,yes,good
0<=X<200,14,no credits/all paid,new car,1548,<100,>=7,3,male single,none,2,car,26,none,own,2,skilled,1,none,yes,good
0<=X<200,9,existing paid,other,17176,<100,>=7,3,male single,none,2,life insurance,58,bank,own,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,5,existing paid,used car,4869,<100,1<=X<4,1,female div/dep/mar,none,2,life insurance,41,none,own,1,skilled,2,none,yes,good
0<=X<200,2,existing paid,furniture/equipment,2819,<100,1<=X<4,1,male single,none,2,life insurance,31,none,for free,2,skilled,1,yes,no,good
no checking,21,no credits/all paid,used car,17146,<100,>=7,1,male single,none,4,real estate,88,none,own,2,skilled,2,none,yes,bad
0<=X<200,6,critical/other existing credit,repairs,3395,<100,>=7,2,female div/dep/mar,none,4,car,26,none,own,2,skilled,1,yes,yes,bad
<0,13,critical/other existing credit,radio/tv,2614,<100,>=7,1,male mar/wid,none,4,no known property,28,none,own,2,unemp/unskilled non res,2,none,no,good
0<=X<200,23,delayed previously,radio/tv,4468,<100,1<=X<4,3,male single,none,1,real estate,47,bank,own,2,unskilled resident,1,none,yes,good
<0,32,existing paid,furniture/equipment,4667,100<=X<500,1<=X<4,3,female div/dep/mar,none,2,car,35,none,own,1,skilled,2,yes,yes,bad
0<=X<200,5,all paid,furniture/equipment,10938,<100,1<=X<4,1,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,good
0<=X<200,22,critical/other existing credit,furniture/equipment,15403,100<=X<500,>=7,3,female div/dep/mar,none,4,real estate,53,none,own,1,skilled,1,none,yes,good
no checking,22,existing paid,business,1242,<100,<1,4,male mar/wid,none,1,no known property,51,bank,rent,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,8,existing paid,radio/tv,3372,<100,<1,3,female div/dep/mar,none,3,life insurance,32,none,own,2,skilled,1,yes,yes,bad
no checking,56,existing paid,education,5581,<100,1<=X<4,3,male single,none,3,life insurance,38,none,own,1,unskilled resident,1,none,yes,bad
0<=X<200,11,all paid,radio/tv,11434,<100,4<=X<7,4,male single,none,2,life insurance,49,none,own,2,skilled,2,none,yes,good
0<=X<200,2,critical/other existing credit,radio/tv,1981,<100,1<=X<4,4,male single,none,1,car,54,bank,own,2,skilled,1,yes,yes,good
0<=X<200,37,existing paid,radio/tv,2560,no known savings,1<=X<4,4,male single,none,4,real estate,48,none,own,2,unskilled resident,1,yes,yes,good
0<=X<200,3,critical/other existing credit,furniture/equipment,20472,500<=X<1000,unemployed,4,male single,none,4,car,25,none,own,1,skilled,1,none,yes,good
<0,5,critical/other existing credit,furniture/equipment,9675,<100,>=7,0,male single,none,2,life insurance,60,none,own,1,unskilled resident,1,yes,yes,good
0<=X<200,17,critical/other existing credit,new car,17178,<100,1<=X<4,2,female div/dep/mar,none,2,car,35,bank,own,2,unskilled resident,1,none,yes,good
no checking,11,delayed previously,new car,22218,<100,>=7,0,female div/dep/mar,none,2,car,34,bank,own,2,unskilled resident,1,none,yes,good
no checking,1,existing paid,new car,2547,<100,unemployed,1,male single,guarantor,4,life insurance,83,none,own,1,skilled,1,yes,yes,good
<0,8,existing paid,furniture/equipment,11676,100<=X<500,<1,4,male single,none,2,no known property,66,bank,own,1,high qualif/self emp/mgmt,1,none,yes,good
no checking,49,no credits/all paid,radio/tv,2771,<100,1<=X<4,1,female div/dep/mar,none,2,car,20,none,own,2,skilled,1,yes,yes,good
no checking,-3,critical/other existing credit,radio/tv,3960,<100,<1,1,male single,none,3,life insurance,32,none,own,1,skilled,2,yes,yes,good
<0,23,critical/other existing credit,furniture/equipment,16047,<100,>=7,3,male single,none,1,life insurance,38,none,own,2,unskilled resident,1,none,yes,good
<0,5,existing paid,radio/tv,4500,<100,>=7,2,female div/dep/mar,none,2,real estate,31,bank,own,2,skilled,1,yes,yes,good
<0,21,all paid,new car,2489,<100,1<=X<4,1,female div/dep/mar,none,2,car,70,none,own,4,skilled,1,none,yes,good
>=200,6,existing paid,new car,8984,<100,>=7,4,male mar/wid,none,4,real estate,75,none,own,2,skilled,1,yes,yes,good
0<=X<200,33,existing paid,used car,9897,<100,4<=X<7,3,female div/dep/mar,none,3,car,38,none,for free,2,skilled,1,none,yes,good
0<=X<200,0,existing paid,furniture/equipment,5025,<100,1<=X<4,4,male mar/wid,none,4,no known property,25,bank,rent,2,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,3,existing paid,radio/tv,2708,<100,>=7,4,female div/dep/mar,none,1,life insurance,27,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
no checking,22,existing paid,used car,2763,<100,unemployed,3,male single,none,4,car,47,none,own,2,unskilled resident,1,yes,yes,bad
<0,7,existing paid,radio/tv,11521,>=1000,4<=X<7,1,female div/dep/mar,none,2,life insurance,36,none,own,1,unemp/unskilled non res,1,none,yes,good
no checking,4,existing paid,radio/tv,16900,<100,>=7,4,male div/sep,none,3,real estate,76,none,own,2,unskilled resident,1,yes,yes,good
0<=X<200,1,delayed previously,radio/tv,10252,100<=X<500,1<=X<4,4,male single,none,2,car,27,none,own,2,skilled,2,none,yes,good
no checking,5,existing paid,furniture/equipment,6042,<100,>=7,4,female div/dep/mar,co applicant,1,life insurance,33,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,education,1735,100<=X<500,1<=X<4,3,male single,none,4,no known property,28,none,own,2,skilled,2,none,yes,good
0<=X<200,43,existing paid,new car,19928,<100,1<=X<4,3,female div/dep/mar,none,1,life insurance,78,none,rent,1,skilled,1,none,yes,good
<0,3,existing paid,new car,13030,<100,>=7,4,female div/dep/mar,none,2,life insurance,27,none,own,1,skilled,1,none,yes,good
<0,3,delayed previously,new car,2222,<100,>=7,1,male div/sep,none,2,real estate,79,none,own,2,skilled,1,none,yes,good
no checking,15,existing paid,new car,2836,>=1000,1<=X<4,3,male single,none,1,real estate,30,stores,own,1,skilled,1,none,yes,good
<0,35,existing paid,furniture/equipment,5276,<100,>=7,1,male single,none,4,car,33,none,rent,4,skilled,1,yes,yes,good
no checking,3,all paid,new car,14991,<100,4<=X<7,4,female div/dep/mar,none,4,car,40,none,rent,1,unskilled resident,2,yes,yes,bad
no checking,23,critical/other existing credit,furniture/equipment,9229,<100,1<=X<4,3,male single,none,1,real estate,39,none,own,1,skilled,1,none,yes,good
no checking,35,existing paid,new car,3038,100<=X<500,<1,2,male div/sep,none,2,real estate,48,none,own,2,skilled,1,none,yes,good
0<=X<200,18,delayed previously,education,3588,<100,4<=X<7,3,male single,none,2,real estate,53,none,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
>=200,12,existing paid,new car,1913,<100,>=7,3,male single,none,4,real estate,46,none,for free,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,1,no credits/all paid,new car,9065,<100,1<=X<4,4,male single,none,1,real estate,31,none,own,2,skilled,2,none,no,bad
no checking,21,existing paid,furniture/equipment,5303,100<=X<500,1<=X<4,4,male mar/wid,none,2,car,87,none,rent,2,unskilled resident,1,none,yes,good
<0,10,existing paid,used car,3360,100<=X<500,1<=X<4,3,female div/dep/mar,none,2,life insurance,19,none,own,2,skilled,2,none,yes,bad
0<=X<200,0,critical/other existing credit,furniture/equipment,12379,<100,unemployed,3,male single,none,4,car,29,none,rent,2,unskilled resident,1,yes,yes,good
<0,31,existing paid,education,3983,no known savings,>=7,4,male single,none,2,life insurance,32,none,own,1,unskilled resident,1,yes,yes,good
<0,15,all paid,furniture/equipment,11352,<100,1<=X<4,3,male single,none,2,life insurance,35,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,13,delayed previously,furniture/equipment,11627,<100,<1,3,female div/dep/mar,none,3,life insurance,36,none,rent,2,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,13,existing paid,furniture/equipment,10584,no known savings,1<=X<4,2,female div/dep/mar,none,2,car,31,none,own,2,high qualif/self emp/mgmt,2,none,yes,good
<0,0,all paid,new car,11415,no known savings,>=7,3,male single,none,3,no known property,32,stores,rent,2,high qualif/self emp/mgmt,1,none,yes,good
<0,21,critical/other existing credit,new car,876,<100,>=7,4,female div/dep/mar,none,2,car,23,bank,own,1,unskilled resident,1,yes,yes,bad
>=200,11,existing paid,new car,3281,500<=X<1000,1<=X<4,0,female div/dep/mar,none,4,car,69,stores,for free,2,skilled,1,none,yes,good
0<=X<200,18,critical/other existing credit,radio/tv,5169,<100,1<=X<4,3,male div/sep,none,4,life insurance,65,none,own,1,unskilled resident,1,yes,no,good
<0,13,existing paid,radio/tv,4068,no known savings,>=7,3,male single,none,2,life insurance,61,none,own,2,skilled,1,yes,yes,good
0<=X<200,31,critical/other existing credit,furniture/equipment,10620,<100,4<=X<7,2,female div/dep/mar,none,3,life insurance,33,none,own,2,skilled,2,none,yes,good
<0,18,existing paid,furniture/equipment,4902,100<=X<500,4<=X<7,3,male single,none,4,real estate,51,none,own,1,skilled,1,yes,yes,good
no checking,6,all paid,radio/tv,3275,<100,>=7,3,male mar/wid,none,3,car,21,none,rent,1,unskilled resident,1,yes,yes,bad
0<=X<200,24,existing paid,new car,9156,<100,1<=X<4,4,male single,none,2,real estate,29,none,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,4,existing paid,new car,9448,<100,>=7,1,male single,co applicant,2,life insurance,22,none,own,2,skilled,1,yes,yes,good
no checking,16,existing paid,new car,3880,<100,<1,4,male single,none,2,car,25,bank,rent,2,unskilled resident,2,none,yes,bad
no checking,8,delayed previously,radio/tv,19375,<100,unemployed,3,male single,none,3,car,61,bank,own,1,unskilled resident,1,none,yes,good
<0,4,all paid,domestic appliance,11812,>=1000,>=7,3,male single,guarantor,4,life insurance,35,none,rent,1,skilled,1,yes,yes,good
no checking,6,existing paid,furniture/equipment,6599,>=1000,1<=X<4,4,male single,none,2,real estate,62,bank,own,1,skilled,2,yes,yes,good
0<=X<200,12,all paid,education,6051,<100,>=7,0,female div/dep/mar,none,2,car,30,none,rent,1,skilled,1,none,no,bad
<0,5,critical/other existing credit,used car,3363,no known savings,<1,3,female div/dep/mar,co applicant,2,no known property,35,none,rent,1,skilled,2,none,yes,good
<0,42,existing paid,new car,1200,<100,>=7,2,male single,guarantor,2,life insurance,27,none,own,1,skilled,1,none,yes,good
<0,-1,existing paid,education,7969,<100,4<=X<7,0,male single,none,4,real estate,41,none,for free,1,skilled,1,yes,yes,good
no checking,3,critical/other existing credit,radio/tv,21614,<100,4<=X<7,2,male single,none,1,life insurance,40,none,for free,1,skilled,1,yes,yes,good
0<=X<200,25,delayed previously,furniture/equipment,16702,<100,4<=X<7,4,female div/dep/mar,none,2,real estate,20,none,own,2,unskilled resident,2,none,yes,good
>=200,15,delayed previously,new car,6246,100<=X<500,>=7,3,male single,none,3,car,50,none,own,2,skilled,1,yes,yes,good
0<=X<200,2,existing paid,new car,7344,<100,4<=X<7,3,male single,none,4,real estate,34,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,27,critical/other existing credit,radio/tv,2526,<100,>=7,4,male single,none,2,car,25,none,own,2,high qualif/self emp/mgmt,1,yes,no,good
no checking,0,critical/other existing credit,repairs,1991,<100,<1,2,male single,guarantor,4,car,33,bank,own,1,skilled,1,none,yes,good
no checking,17,existing paid,furniture/equipment,6170,no known savings,1<=X<4,3,male single,none,1,life insurance,43,none,rent,1,unskilled resident,1,yes,yes,bad
<0,1,critical/other existing credit,education,5699,<100,1<=X<4,0,female div/dep/mar,none,2,real estate,54,none,own,1,skilled,1,none,yes,bad
0<=X<200,-2,critical/other existing credit,furniture/equipment,3542,<100,1<=X<4,4,male single,none,2,car,47,none,own,2,skilled,1,none,yes,good
0<=X<200,15,critical/other existing credit,used car,5018,no known savings,1<=X<4,4,male single,none,4,no known property,50,none,own,2,unskilled resident,1,none,yes,good
no checking,34,critical/other existing credit,new car,10169,100<=X<500,4<=X<7,2,female div/dep/mar,co applicant,4,car,56,none,own,2,skilled,1,none,yes,good
<0,19,critical/other existing credit,new car,3131,<100,>=7,4,male mar/wid,guarantor,2,real estate,54,none,own,2,unskilled resident,1,yes,yes,good
>=200,40,critical/other existing credit,business,3311,<100,1<=X<4,3,male single,none,2,car,51,none,own,1,skilled,1,none,yes,good
no checking,2,existing paid,furniture/equipment,745,no known savings,<1,4,female div/dep/mar,none,4,life insurance,22,none,own,2,skilled,1,none,yes,good
<0,22,existing paid,furniture/equipment,5410,<100,>=7,1,male single,none,4,life insurance,51,none,own,1,unskilled resident,1,yes,yes,good
>=200,17,existing paid,furniture/equipment,1530,<100,4<=X<7,2,male single,none,1,car,41,none,own,2,unskilled resident,1,yes,yes,good
0<=X<200,17,critical/other existing credit,new car,5209,<100,>=7,1,female div/dep/mar,none,4,life insurance,33,stores,rent,1,skilled,2,yes,yes,good
no checking,9,delayed previously,other,2987,no known savings,unemployed,4,male single,none,1,car,46,none,for free,1,skilled,1,none,yes,good
<0,11,existing paid,new car,4237,100<=X<500,4<=X<7,4,male single,none,2,car,46,none,rent,2,skilled,2,yes,yes,bad
no checking,22,existing paid,new car,7034,no known savings,1<=X<4,1,male single,none,3,car,33,bank,own,1,skilled,1,yes,yes,good
<0,3,delayed previously,used car,11758,<100,<1,3,male single,none,2,life insurance,31,none,for free,1,skilled,1,none,yes,good
<0,10,existing paid,repairs,18781,<100,>=7,1,male single,none,2,real estate,35,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,21,existing paid,used car,5354,<100,<1,3,male single,none,0,car,44,none,own,1,skilled,1,yes,yes,good
0<=X<200,7,critical/other existing credit,radio/tv,1590,no known savings,<1,4,female div/dep/mar,none,1,car,49,none,own,1,skilled,1,none,yes,good
<0,2,critical/other existing credit,used car,5425,<100,>=7,1,male single,none,2,car,29,none,own,2,unskilled resident,1,yes,yes,good
0<=X<200,4,critical/other existing credit,furniture/equipment,10228,<100,4<=X<7,4,female div/dep/mar,none,4,real estate,25,none,own,2,unemp/unskilled non res,1,yes,yes,good
no checking,17,all paid,business,3133,100<=X<500,>=7,4,female div/dep/mar,none,2,car,31,bank,own,1,unskilled resident,1,none,yes,good
<0,-1,critical/other existing credit,furniture/equipment,3447,500<=X<1000,1<=X<4,3,female div/dep/mar,none,2,no known property,59,none,own,2,unskilled resident,1,yes,yes,bad
<0,11,no credits/all paid,radio/tv,4276,>=1000,>=7,3,male single,none,3,car,48,none,for free,2,unskilled resident,1,yes,yes,good
no checking,21,critical/other existing credit,new car,981,<100,1<=X<4,2,male mar/wid,none,4,car,23,none,own,1,skilled,1,yes,yes,good
0<=X<200,10,existing paid,business,18305,500<=X<1000,1<=X<4,4,male div/sep,none,3,car,39,none,own,2,unskilled resident,1,yes,yes,bad
