checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,60.0,existing paid,radio/tv,250.0356793030022,100<=X<500,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
<0,18.0,critical/other existing credit,used car,3312.557179025946,<100,4<=X<7,4.0,male single,none,4.0,life insurance,39.97709906160049,none,own,2.0,skilled,1.0,yes,yes,good
0<=X<200,22.0,existing paid,furniture/equipment,2850.7725745115945,<100,1<=X<4,2.0,female div/dep/mar,none,2.0,life insurance,26.615980713759853,none,own,1.0,skilled,1.0,none,yes,good
<0,4.0,critical/other existing credit,radio/tv,250.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,car,75.0,none,own,4.0,unemp/unskilled non res,1.0,yes,yes,good
no checking,4.0,critical/other existing credit,new car,1340.8719756423523,<100,<1,2.0,male single,none,4.0,real estate,42.82632295639486,none,own,1.0,unskilled resident,2.0,none,no,good
<0,24.0,critical/other existing credit,furniture/equipment,3932.1431298266566,<100,1<=X<4,1.0,male div/sep,none,4.0,life insurance,27.0,none,own,2.0,skilled,1.0,none,yes,good
no checking,12.0,critical/other existing credit,radio/tv,940.3065108467324,<100,>=7,4.0,male single,none,4.0,car,53.492588705335365,none,own,2.0,unskilled resident,1.0,none,yes,good
no checking,60.0,delayed previously,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,39.0,delayed previously,used car,9177.448447615663,no known savings,<1,3.0,male single,none,4.0,car,30.39749998007348,bank,rent,2.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,18.0,delayed previously,business,2841.5808507756346,100<=X<500,4<=X<7,4.0,male single,none,2.0,car,29.481371825720515,stores,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,21.0,all paid,used car,2469.179602338792,>=1000,>=7,3.0,male single,none,4.0,car,34.11782912739409,bank,own,1.0,skilled,2.0,none,yes,bad
0<=X<200,21.0,no credits/all paid,radio/tv,1702.0585777797762,<100,<1,2.0,male single,none,1.0,car,30.75131108298629,none,own,2.0,skilled,1.0,none,yes,bad
0<=X<200,24.0,no credits/all paid,business,5725.845420881795,<100,>=7,2.0,male single,none,4.0,no known property,51.28657973899442,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,6.0,critical/other existing credit,radio/tv,851.581275208044,<100,>=7,2.0,male single,none,4.0,real estate,56.52286071868718,none,own,2.0,skilled,1.0,none,yes,good
0<=X<200,10.0,existing paid,new car,1083.48199369915,<100,1<=X<4,4.0,male single,none,2.0,real estate,40.07168995478008,none,own,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,60.0,no credits/all paid,business,9985.536129150792,<100,1<=X<4,4.0,male single,none,2.0,no known property,39.413107650915364,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,48.0,delayed previously,business,13156.216022605164,<100,<1,1.0,male single,none,4.0,car,20.54744760695036,none,rent,1.0,skilled,1.0,none,yes,bad
no checking,8.0,existing paid,new car,1176.0745523441808,>=1000,unemployed,1.0,female div/dep/mar,none,4.0,real estate,19.069043588994703,none,rent,1.0,unskilled resident,1.0,none,yes,good
<0,60.0,existing paid,business,18424.0,<100,4<=X<7,1.0,male single,none,1.0,real estate,75.0,bank,own,4.0,skilled,2.0,none,yes,good
<0,12.0,existing paid,new car,864.3266655475804,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,life insurance,23.037470515770362,none,rent,1.0,skilled,1.0,none,yes,bad
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
no checking,15.0,critical/other existing credit,radio/tv,1693.648890335372,<100,>=7,4.0,male single,none,3.0,car,27.0,none,own,2.0,unskilled resident,1.0,none,yes,good
0<=X<200,24.0,existing paid,furniture/equipment,1812.0902331754517,<100,<1,1.0,female div/dep/mar,none,4.0,car,19.352125994380227,none,rent,4.0,unskilled resident,1.0,none,yes,bad
<0,12.0,existing paid,new car,1723.4715633780424,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,life insurance,35.718567918339694,none,own,1.0,skilled,1.0,none,yes,good
no checking,18.0,critical/other existing credit,new car,3528.791020415515,<100,1<=X<4,3.0,female div/dep/mar,none,2.0,real estate,33.02830675490353,none,own,1.0,skilled,1.0,yes,yes,good
no checking,16.0,critical/other existing credit,business,2585.1805612634334,<100,>=7,4.0,male single,none,4.0,no known property,46.45910094938205,none,rent,2.0,unskilled resident,1.0,none,yes,good
no checking,24.0,delayed previously,new car,5163.300652675488,<100,1<=X<4,4.0,female div/dep/mar,none,3.0,car,35.76406086043971,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,60.0,all paid,new car,5640.865828338014,<100,>=7,4.0,male single,none,3.0,no known property,39.778149924362324,bank,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
>=200,13.0,critical/other existing credit,used car,1264.9891422039623,500<=X<1000,unemployed,2.0,male single,none,4.0,car,74.95349641718475,none,own,3.0,unskilled resident,1.0,none,yes,good
0<=X<200,60.0,no credits/all paid,business,16674.750230578717,<100,>=7,2.0,male single,none,4.0,no known property,72.17997585203865,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,20.0,all paid,furniture/equipment,2252.0906732314124,500<=X<1000,1<=X<4,4.0,male single,none,4.0,real estate,23.522240097542625,stores,own,1.0,skilled,1.0,yes,yes,good
no checking,36.0,existing paid,new car,2815.544703390215,<100,<1,4.0,female div/dep/mar,none,4.0,car,26.185523324351315,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,24.0,existing paid,used car,3613.511254173048,no known savings,unemployed,3.0,male single,none,3.0,real estate,36.533925660527395,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,13.0,existing paid,radio/tv,1225.5570946220475,<100,1<=X<4,4.0,female div/dep/mar,none,1.0,real estate,22.488888015349026,none,own,1.0,unskilled resident,1.0,none,yes,good
no checking,24.0,existing paid,furniture/equipment,2207.675546633476,<100,4<=X<7,3.0,male single,none,2.0,car,30.537291291679793,none,own,2.0,skilled,1.0,none,yes,good
<0,10.0,existing paid,new car,1000.2309532508838,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,car,34.65776062073385,none,own,1.0,skilled,1.0,yes,yes,good
<0,12.0,existing paid,furniture/equipment,2047.9333845323536,<100,1<=X<4,1.0,male single,none,2.0,real estate,33.184100885581614,none,own,1.0,unskilled resident,2.0,none,yes,good
no checking,15.0,existing paid,domestic appliance,430.92989763855223,no known savings,<1,4.0,female div/dep/mar,none,1.0,real estate,22.740984898264646,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,15.0,existing paid,radio/tv,3773.003966481643,<100,<1,1.0,male single,guarantor,1.0,real estate,27.0,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,39.0,no credits/all paid,radio/tv,2333.4480719565704,no known savings,1<=X<4,4.0,female div/dep/mar,none,1.0,car,36.65174990140849,none,own,1.0,skilled,1.0,none,yes,bad
no checking,24.0,delayed previously,radio/tv,5113.775606534914,<100,<1,4.0,male single,none,2.0,car,27.185507137855005,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,new car,1097.2222929485392,<100,<1,4.0,female div/dep/mar,none,4.0,life insurance,25.13439451343232,none,rent,2.0,skilled,1.0,yes,yes,bad
<0,36.0,existing paid,furniture/equipment,6787.752112615986,<100,1<=X<4,3.0,male single,none,2.0,car,41.106726033216816,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,21.0,existing paid,radio/tv,1374.6223823294326,<100,4<=X<7,4.0,male single,guarantor,4.0,real estate,29.624629538591577,none,own,2.0,unskilled resident,1.0,none,yes,good
<0,18.0,existing paid,furniture/equipment,1603.0459177318432,<100,<1,4.0,female div/dep/mar,none,4.0,life insurance,21.226700237249194,none,rent,1.0,skilled,1.0,none,yes,bad
<0,24.0,existing paid,furniture/equipment,2942.6202910371703,<100,unemployed,4.0,male single,none,1.0,car,26.21633671547635,none,own,1.0,unemp/unskilled non res,1.0,none,yes,good
0<=X<200,18.0,existing paid,furniture/equipment,2595.2053068739415,<100,1<=X<4,4.0,male single,none,2.0,car,24.109304493590983,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,18.0,existing paid,radio/tv,4089.210952975659,<100,1<=X<4,2.0,female div/dep/mar,none,4.0,car,34.62883910563167,none,own,1.0,skilled,1.0,yes,yes,bad
0<=X<200,26.0,no credits/all paid,new car,8018.997759375359,<100,<1,4.0,male single,none,4.0,no known property,46.46292807156057,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,13.0,critical/other existing credit,retraining,1127.6875439359997,no known savings,>=7,4.0,male single,none,4.0,life insurance,47.0078671267142,none,own,2.0,skilled,1.0,yes,yes,good
no checking,6.0,existing paid,radio/tv,1366.9350599831716,<100,4<=X<7,2.0,male mar/wid,none,1.0,real estate,32.715954151084034,none,own,1.0,skilled,1.0,none,yes,good
<0,16.0,existing paid,new car,1518.0809408184673,no known savings,<1,4.0,female div/dep/mar,none,4.0,real estate,25.907686664704542,none,rent,1.0,skilled,1.0,none,yes,bad
<0,12.0,existing paid,furniture/equipment,3969.069589519218,<100,1<=X<4,2.0,male single,none,4.0,no known property,26.35737270712855,none,for free,1.0,skilled,1.0,none,yes,good
<0,24.0,all paid,furniture/equipment,1858.0759773062516,<100,>=7,4.0,male single,none,4.0,no known property,31.137189988601218,none,own,1.0,skilled,1.0,none,yes,bad
no checking,10.0,existing paid,new car,3344.174963010144,100<=X<500,>=7,1.0,male single,none,4.0,life insurance,51.02834635654955,none,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,12.0,critical/other existing credit,furniture/equipment,1211.7815454960428,>=1000,1<=X<4,4.0,female div/dep/mar,none,3.0,real estate,29.51369378026248,none,own,2.0,skilled,1.0,none,yes,good
no checking,18.0,existing paid,furniture/equipment,2614.9332172851646,100<=X<500,1<=X<4,4.0,female div/dep/mar,none,2.0,real estate,38.234199628374306,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,11.0,critical/other existing credit,furniture/equipment,1309.2058361482257,>=1000,1<=X<4,4.0,female div/dep/mar,none,3.0,real estate,35.066356084641555,none,own,2.0,skilled,1.0,yes,yes,good
<0,12.0,critical/other existing credit,new car,4720.76408642005,<100,1<=X<4,3.0,male single,none,1.0,real estate,28.240020579998337,none,rent,2.0,skilled,2.0,none,yes,good
no checking,6.0,existing paid,radio/tv,767.6158126149869,<100,1<=X<4,4.0,male single,none,4.0,real estate,28.097726902003952,none,rent,1.0,skilled,1.0,none,yes,good
0<=X<200,60.0,all paid,education,9554.739164433879,100<=X<500,unemployed,4.0,male single,none,4.0,no known property,26.317394790039273,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,24.0,delayed previously,business,2496.5720748508224,100<=X<500,4<=X<7,3.0,female div/dep/mar,none,4.0,car,20.046254073623324,none,rent,2.0,unskilled resident,1.0,none,yes,bad
no checking,12.0,critical/other existing credit,new car,1250.5325028118023,>=1000,>=7,4.0,male mar/wid,none,3.0,real estate,36.20161053303153,bank,own,2.0,unskilled resident,1.0,none,yes,good
no checking,7.0,critical/other existing credit,radio/tv,1199.5977390429437,<100,1<=X<4,1.0,female div/dep/mar,none,2.0,real estate,59.3922204281074,none,own,3.0,unskilled resident,1.0,none,yes,good
<0,18.0,existing paid,used car,1860.6788928795922,<100,>=7,4.0,male single,none,4.0,no known property,39.86216110660437,none,for free,1.0,skilled,2.0,none,yes,bad
no checking,8.0,existing paid,new car,737.5203433334138,no known savings,1<=X<4,3.0,female div/dep/mar,none,4.0,real estate,26.905475463045125,none,rent,1.0,skilled,1.0,none,yes,good
no checking,5.0,existing paid,furniture/equipment,1767.581110325363,<100,4<=X<7,1.0,female div/dep/mar,none,3.0,real estate,27.47408359198053,none,rent,1.0,unskilled resident,1.0,none,yes,good
no checking,22.0,existing paid,radio/tv,3797.3317552073995,500<=X<1000,1<=X<4,3.0,male single,none,4.0,no known property,30.607226805038863,none,for free,1.0,unskilled resident,1.0,none,yes,good
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,12.0,critical/other existing credit,new car,871.8668390248606,<100,>=7,4.0,male single,none,4.0,real estate,39.07763958911988,none,own,2.0,skilled,1.0,none,yes,good
0<=X<200,24.0,critical/other existing credit,new car,2808.716533074577,<100,4<=X<7,3.0,male single,none,4.0,car,31.95782881022561,none,own,1.0,skilled,1.0,none,yes,bad
<0,18.0,critical/other existing credit,new car,1693.7361374267875,<100,>=7,4.0,female div/dep/mar,none,4.0,car,36.1819422494032,bank,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,bad
no checking,6.0,critical/other existing credit,new car,816.9116634227978,500<=X<1000,4<=X<7,2.0,female div/dep/mar,none,2.0,car,36.313180713749155,bank,own,2.0,unskilled resident,1.0,none,yes,good
<0,18.0,critical/other existing credit,used car,1930.6078363008355,<100,>=7,4.0,male single,none,4.0,car,55.182350923521554,none,own,3.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,12.0,existing paid,furniture/equipment,1248.763400019171,<100,1<=X<4,4.0,male single,none,2.0,car,22.985843115446816,none,own,1.0,skilled,1.0,none,yes,bad
no checking,12.0,critical/other existing credit,radio/tv,752.2841058520789,500<=X<1000,>=7,4.0,male single,none,3.0,life insurance,45.604585939145984,none,own,2.0,skilled,1.0,yes,yes,good
no checking,12.0,existing paid,radio/tv,1345.3640561019179,no known savings,1<=X<4,4.0,male mar/wid,none,3.0,life insurance,40.77969673173076,none,own,1.0,skilled,1.0,yes,yes,good
no checking,36.0,critical/other existing credit,radio/tv,2191.1525650649423,no known savings,>=7,4.0,male single,none,3.0,life insurance,44.18568531525437,none,own,2.0,skilled,1.0,none,yes,good
>=200,24.0,critical/other existing credit,furniture/equipment,2048.8129364313018,no known savings,1<=X<4,3.0,male single,none,4.0,real estate,31.414849276256792,none,own,2.0,skilled,1.0,yes,yes,good
>=200,9.0,existing paid,radio/tv,1273.674443454854,<100,<1,1.0,female div/dep/mar,none,1.0,no known property,38.42295208353638,none,own,1.0,skilled,1.0,none,yes,good
<0,18.0,existing paid,furniture/equipment,2090.56874185645,<100,1<=X<4,2.0,male single,none,4.0,life insurance,34.40810961204696,none,own,1.0,skilled,1.0,none,yes,good
no checking,14.0,critical/other existing credit,education,1707.3990039903088,>=1000,1<=X<4,4.0,female div/dep/mar,none,2.0,car,39.39535952927518,none,own,2.0,skilled,1.0,none,yes,good
<0,12.0,existing paid,furniture/equipment,1116.64095167604,<100,unemployed,1.0,female div/dep/mar,none,4.0,car,21.707340554651534,none,rent,1.0,skilled,1.0,none,yes,bad
<0,24.0,existing paid,retraining,1410.3724126503323,no known savings,<1,3.0,male div/sep,none,1.0,life insurance,31.406094085888963,none,own,1.0,unskilled resident,1.0,none,yes,bad
no checking,60.0,existing paid,radio/tv,18424.0,<100,4<=X<7,1.0,male single,none,1.0,real estate,75.0,bank,own,4.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,10.0,existing paid,radio/tv,2339.76050403207,500<=X<1000,1<=X<4,1.0,male single,none,4.0,life insurance,38.48976851967308,none,own,1.0,unskilled resident,2.0,none,yes,good
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
0<=X<200,18.0,no credits/all paid,new car,2086.049391655939,500<=X<1000,<1,3.0,female div/dep/mar,none,4.0,real estate,29.394747284156253,none,rent,2.0,skilled,1.0,none,yes,bad
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
0<=X<200,42.0,existing paid,new car,16914.474091558455,no known savings,unemployed,3.0,male single,none,3.0,no known property,44.039761123523505,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,11.0,existing paid,furniture/equipment,1306.2368184917113,<100,1<=X<4,4.0,male div/sep,none,1.0,car,29.85446941371803,none,own,1.0,unskilled resident,1.0,none,yes,bad
<0,60.0,delayed previously,radio/tv,18424.0,<100,4<=X<7,1.0,male single,none,1.0,real estate,75.0,bank,own,4.0,skilled,2.0,none,yes,bad
no checking,33.0,critical/other existing credit,business,4029.567657168346,<100,4<=X<7,4.0,male single,none,4.0,car,33.68562007046505,none,own,2.0,skilled,1.0,none,yes,bad
no checking,12.0,existing paid,radio/tv,776.862245017016,<100,1<=X<4,4.0,male mar/wid,none,4.0,life insurance,23.02521308166859,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,11.0,existing paid,radio/tv,637.7343862756168,500<=X<1000,4<=X<7,4.0,male single,none,4.0,life insurance,34.287643064815924,none,own,2.0,unskilled resident,1.0,none,yes,good
no checking,6.0,critical/other existing credit,radio/tv,1247.397246097709,<100,>=7,2.0,male single,none,4.0,real estate,45.85847336553535,none,own,2.0,skilled,2.0,none,yes,bad
<0,39.0,existing paid,radio/tv,3061.9944700848637,<100,<1,3.0,female div/dep/mar,co applicant,4.0,car,22.687851755220308,none,rent,1.0,skilled,1.0,none,yes,bad
<0,26.0,existing paid,furniture/equipment,3322.079726407326,<100,1<=X<4,4.0,female div/dep/mar,none,1.0,car,27.0,none,rent,1.0,skilled,1.0,none,yes,bad
no checking,24.0,delayed previously,new car,9877.23257447026,no known savings,>=7,1.0,male single,none,4.0,car,50.310760653928035,none,own,1.0,skilled,1.0,yes,yes,good
no checking,4.0,critical/other existing credit,radio/tv,18424.0,<100,4<=X<7,1.0,female div/dep/mar,none,1.0,real estate,19.0,none,own,4.0,skilled,1.0,none,yes,good
0<=X<200,60.0,all paid,new car,18423.97877508898,<100,>=7,1.0,male single,none,4.0,no known property,74.65469865475886,bank,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,24.0,existing paid,furniture/equipment,2826.2865273610214,<100,1<=X<4,3.0,male single,none,4.0,car,39.09934267118869,none,own,1.0,skilled,1.0,none,yes,good
<0,7.0,existing paid,radio/tv,1132.0041348268371,500<=X<1000,>=7,4.0,male single,none,4.0,car,56.083481976611075,none,own,1.0,unskilled resident,1.0,none,yes,good
no checking,18.0,critical/other existing credit,radio/tv,1224.108936633093,<100,>=7,4.0,male single,none,4.0,real estate,55.6986270108286,none,own,2.0,skilled,1.0,yes,yes,good
no checking,24.0,existing paid,business,4836.973721687726,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,real estate,28.900995035517084,none,own,1.0,skilled,1.0,yes,yes,good
no checking,60.0,critical/other existing credit,radio/tv,14703.480922910667,>=1000,4<=X<7,1.0,male single,none,4.0,real estate,75.0,bank,rent,4.0,skilled,2.0,yes,yes,good
0<=X<200,12.0,existing paid,new car,6559.348636107711,500<=X<1000,unemployed,1.0,male single,none,2.0,real estate,25.467676151698527,none,own,1.0,unemp/unskilled non res,1.0,none,yes,good
0<=X<200,36.0,all paid,used car,6868.271386600054,<100,unemployed,1.0,male single,none,3.0,no known property,46.894215366026586,bank,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,7.0,critical/other existing credit,new car,3597.8129895687525,500<=X<1000,1<=X<4,1.0,male div/sep,none,3.0,real estate,45.86670381049303,none,rent,1.0,unskilled resident,1.0,none,yes,good
<0,39.0,existing paid,domestic appliance,4325.045814860628,no known savings,1<=X<4,2.0,male single,none,3.0,car,41.93506732281186,none,own,2.0,skilled,1.0,none,yes,bad
no checking,18.0,critical/other existing credit,radio/tv,1514.7710342097819,<100,1<=X<4,4.0,male mar/wid,none,2.0,car,24.008746539101995,none,rent,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
<0,18.0,existing paid,new car,1698.4704451314342,<100,4<=X<7,2.0,female div/dep/mar,guarantor,1.0,real estate,36.79394711214032,none,own,1.0,unskilled resident,1.0,none,yes,good
no checking,12.0,existing paid,furniture/equipment,861.5847114697325,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,real estate,23.400015510110585,none,rent,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,16.0,critical/other existing credit,used car,5150.1762274528755,no known savings,>=7,4.0,male single,none,4.0,car,37.2449013841018,none,own,1.0,skilled,1.0,yes,yes,good
no checking,15.0,critical/other existing credit,radio/tv,2640.4412791319296,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,car,38.421409340600256,none,own,2.0,skilled,1.0,yes,yes,good
no checking,15.0,existing paid,furniture/equipment,1173.2070639432136,<100,>=7,4.0,female div/dep/mar,none,4.0,life insurance,27.0,none,rent,1.0,skilled,1.0,none,yes,good
no checking,24.0,existing paid,radio/tv,2267.8404490751345,100<=X<500,<1,3.0,female div/dep/mar,none,2.0,car,28.344141379664666,none,own,2.0,skilled,1.0,yes,yes,bad
no checking,15.0,existing paid,furniture/equipment,2071.7560516983,<100,<1,4.0,female div/dep/mar,none,2.0,car,24.982784884029556,none,rent,1.0,skilled,1.0,yes,yes,good
no checking,12.0,critical/other existing credit,radio/tv,1243.4623187299117,no known savings,>=7,4.0,male single,none,4.0,car,29.293716502114606,none,rent,2.0,skilled,1.0,none,yes,good
no checking,60.0,existing paid,new car,1111.3474918692111,<100,>=7,1.0,male single,none,4.0,real estate,29.753825619388667,none,own,1.0,unskilled resident,2.0,none,yes,good
<0,24.0,no credits/all paid,business,2101.383105523923,<100,4<=X<7,4.0,male single,none,1.0,life insurance,27.0,none,own,2.0,skilled,1.0,yes,yes,bad
no checking,33.0,existing paid,business,5629.8835513775075,<100,4<=X<7,3.0,male single,none,3.0,car,36.949419414900476,none,own,1.0,skilled,1.0,yes,yes,good
no checking,24.0,critical/other existing credit,furniture/equipment,4478.473136708449,<100,>=7,3.0,male single,none,4.0,no known property,58.35301838527383,none,for free,1.0,skilled,1.0,yes,yes,good
no checking,24.0,critical/other existing credit,radio/tv,2363.450498338901,<100,>=7,4.0,male single,none,2.0,real estate,35.333794241606256,none,own,2.0,skilled,1.0,none,yes,good
no checking,15.0,delayed previously,radio/tv,1236.3928833386367,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,36.54152756875116,none,own,2.0,skilled,1.0,none,yes,good
no checking,13.0,critical/other existing credit,furniture/equipment,6320.461252789007,500<=X<1000,1<=X<4,1.0,male single,none,4.0,car,36.96844354276801,none,own,1.0,skilled,1.0,yes,yes,good
>=200,18.0,existing paid,radio/tv,1229.8593573116555,500<=X<1000,>=7,4.0,male single,none,4.0,life insurance,45.36501836906438,none,own,1.0,unskilled resident,1.0,none,yes,good
<0,40.0,existing paid,furniture/equipment,5442.664830854945,<100,>=7,3.0,male single,none,2.0,life insurance,35.60196700747643,none,own,1.0,skilled,2.0,yes,yes,bad
<0,14.0,existing paid,business,2777.5246583275684,<100,1<=X<4,3.0,male mar/wid,none,1.0,car,27.812868418776027,none,own,1.0,skilled,1.0,yes,yes,good
<0,24.0,critical/other existing credit,new car,1549.5920064912198,<100,>=7,4.0,male single,none,3.0,real estate,36.86291599549021,bank,own,2.0,unskilled resident,1.0,none,yes,bad
no checking,4.0,critical/other existing credit,radio/tv,2108.8862664381327,no known savings,4<=X<7,1.0,male single,none,2.0,no known property,43.87461769116045,none,own,4.0,unskilled resident,1.0,none,yes,good
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
<0,22.0,existing paid,new car,982.2867641657434,<100,>=7,4.0,male single,none,4.0,no known property,49.86130568125829,none,for free,1.0,skilled,1.0,none,yes,bad
no checking,24.0,critical/other existing credit,repairs,4337.966351762558,no known savings,>=7,4.0,male single,none,4.0,real estate,34.44746594208537,none,own,2.0,skilled,2.0,yes,yes,good
no checking,13.0,critical/other existing credit,furniture/equipment,2520.293237562953,no known savings,>=7,4.0,male single,none,4.0,life insurance,43.922391023124,none,own,4.0,skilled,2.0,yes,yes,good
no checking,12.0,critical/other existing credit,furniture/equipment,737.636076555642,<100,4<=X<7,4.0,male single,none,3.0,life insurance,34.630961212726255,none,own,2.0,skilled,1.0,none,yes,good
<0,10.0,critical/other existing credit,new car,509.9331914613255,<100,>=7,4.0,male single,none,3.0,real estate,49.38554311266822,none,own,2.0,skilled,1.0,none,yes,good
no checking,12.0,critical/other existing credit,furniture/equipment,2654.6164478723017,no known savings,4<=X<7,3.0,male single,none,4.0,real estate,47.6048248915555,none,own,3.0,skilled,1.0,yes,yes,good
0<=X<200,60.0,delayed previously,radio/tv,7570.364741769708,no known savings,1<=X<4,1.0,male single,none,1.0,no known property,35.09051482131223,none,for free,1.0,skilled,1.0,yes,yes,good
no checking,4.0,existing paid,business,1282.3706219413214,100<=X<500,1<=X<4,1.0,male single,none,4.0,real estate,44.54990056704811,none,own,1.0,unskilled resident,1.0,none,no,good
no checking,10.0,existing paid,radio/tv,988.9669818631997,<100,>=7,4.0,male single,none,4.0,car,37.48467319099987,none,own,1.0,skilled,1.0,none,yes,good
<0,16.0,existing paid,furniture/equipment,1264.3337108791623,<100,1<=X<4,3.0,female div/dep/mar,none,3.0,life insurance,34.700255855408344,none,own,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,60.0,existing paid,radio/tv,4691.450972746153,>=1000,>=7,1.0,male single,co applicant,1.0,real estate,44.09316119605065,bank,own,4.0,skilled,1.0,yes,yes,good
no checking,15.0,critical/other existing credit,radio/tv,1949.3793582325354,500<=X<1000,>=7,3.0,male single,none,2.0,life insurance,36.69370034965142,none,own,2.0,skilled,1.0,yes,yes,good
0<=X<200,48.0,delayed previously,other,14190.910678820932,<100,unemployed,4.0,male single,co applicant,4.0,no known property,38.53156139532849,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,36.0,critical/other existing credit,furniture/equipment,4151.388394371063,<100,<1,1.0,female div/dep/mar,none,4.0,life insurance,27.758928475153994,bank,own,1.0,unskilled resident,1.0,none,yes,bad
0<=X<200,36.0,critical/other existing credit,radio/tv,3587.595809016529,<100,1<=X<4,3.0,female div/dep/mar,none,2.0,car,28.293319647596267,none,own,1.0,skilled,1.0,yes,yes,bad
no checking,18.0,existing paid,radio/tv,1534.0538189410436,<100,1<=X<4,4.0,male single,none,4.0,no known property,29.879834010630738,none,for free,2.0,skilled,1.0,none,yes,good
<0,9.0,existing paid,new car,308.733822344717,no known savings,<1,4.0,female div/dep/mar,none,4.0,life insurance,21.988520898154874,none,rent,1.0,skilled,1.0,none,yes,bad
>=200,18.0,existing paid,furniture/equipment,1240.8787312304135,<100,<1,3.0,female div/dep/mar,none,1.0,life insurance,26.383450315160943,none,own,1.0,skilled,1.0,none,yes,good
no checking,28.0,critical/other existing credit,new car,1542.7262906197552,no known savings,>=7,4.0,male mar/wid,none,4.0,real estate,35.59070831678342,none,own,2.0,skilled,1.0,none,yes,good
