checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,27,existing paid,education,3081,100<=X<500,>=7,2,female div/dep/mar,none,3,car,22,stores,own,2,skilled,1,none,yes,good
>=200,20,critical/other existing credit,new car,8702,<100,1<=X<4,2,male single,none,2,no known property,69,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,19,delayed previously,radio/tv,5165,<100,1<=X<4,2,male single,co applicant,2,no known property,22,bank,own,2,skilled,1,none,yes,good
<0,11,existing paid,other,1448,<100,1<=X<4,3,male single,none,2,real estate,33,none,own,1,skilled,1,none,yes,good
0<=X<200,9,critical/other existing credit,used car,788,>=1000,1<=X<4,4,male single,none,2,real estate,30,none,own,2,skilled,2,none,yes,good
no checking,10,all paid,radio/tv,1193,no known savings,1<=X<4,3,female div/dep/mar,none,1,car,28,bank,own,3,skilled,1,none,yes,bad
0<=X<200,23,existing paid,new car,5564,<100,unemployed,3,male single,none,4,car,43,none,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
<0,19,existing paid,radio/tv,1710,no known savings,4<=X<7,4,male single,none,4,life insurance,29,none,own,1,unskilled resident,2,none,yes,good
no checking,15,existing paid,used car,8279,<100,4<=X<7,1,female div/dep/mar,none,4,no known property,23,none,for free,1,unskilled resident,1,yes,yes,good
no checking,36,existing paid,radio/tv,2590,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
<0,15,existing paid,furniture/equipment,3686,<100,4<=X<7,4,male single,guarantor,2,real estate,24,none,rent,2,high qualif/self emp/mgmt,1,none,yes,bad
no checking,17,delayed previously,repairs,1957,500<=X<1000,1<=X<4,4,male single,co applicant,3,car,20,none,for free,2,skilled,1,none,yes,good
no checking,9,existing paid,radio/tv,2503,<100,>=7,3,female div/dep/mar,none,4,car,33,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,education,3029,<100,4<=X<7,4,male single,none,1,car,54,none,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,14,existing paid,radio/tv,3412,<100,>=7,1,female div/dep/mar,none,1,car,24,none,own,2,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,27,critical/other existing credit,new car,6232,500<=X<1000,unemployed,1,female div/dep/mar,none,3,car,30,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,21,existing paid,radio/tv,4366,no known savings,1<=X<4,4,female div/dep/mar,none,1,car,28,none,for free,2,unskilled resident,2,yes,yes,good
0<=X<200,16,critical/other existing credit,furniture/equipment,3803,<100,<1,4,female div/dep/mar,none,1,life insurance,38,none,own,2,skilled,1,yes,yes,bad
<0,6,critical/other existing credit,radio/tv,2267,<100,<1,2,male single,none,1,car,40,none,for free,1,skilled,1,none,yes,good
<0,43,existing paid,furniture/equipment,3531,<100,<1,1,female div/dep/mar,none,2,life insurance,27,none,own,1,skilled,1,none,yes,good
>=200,42,critical/other existing credit,radio/tv,11797,<100,>=7,4,male single,none,4,no known property,47,none,rent,1,skilled,1,yes,yes,bad
<0,19,critical/other existing credit,repairs,732,<100,>=7,2,male single,none,1,life insurance,44,none,rent,2,skilled,1,none,yes,bad
<0,22,delayed previously,radio/tv,1362,<100,>=7,4,male single,none,4,life insurance,30,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,27,no credits/all paid,business,2053,500<=X<1000,<1,4,male single,none,2,car,43,none,own,2,unskilled resident,1,none,yes,bad
no checking,19,critical/other existing credit,used car,1492,<100,<1,4,male single,none,4,car,25,none,own,2,unskilled resident,1,none,yes,good
no checking,24,existing paid,used car,3893,no known savings,4<=X<7,3,female div/dep/mar,none,2,life insurance,23,none,own,2,skilled,1,none,yes,good
0<=X<200,11,all paid,new car,355,no known savings,>=7,1,male mar/wid,none,4,no known property,46,bank,own,2,skilled,1,yes,yes,good
<0,28,existing paid,business,10713,<100,<1,4,male single,guarantor,4,no known property,40,bank,for free,2,skilled,1,none,yes,good
no checking,37,existing paid,radio/tv,6946,500<=X<1000,>=7,4,female div/dep/mar,none,4,real estate,26,none,own,1,unskilled resident,2,yes,yes,good
<0,18,existing paid,business,4435,100<=X<500,>=7,2,male single,none,2,real estate,33,none,own,1,skilled,2,none,yes,good
<0,23,existing paid,business,1839,no known savings,4<=X<7,4,female div/dep/mar,none,2,life insurance,30,none,own,2,skilled,1,none,yes,good
<0,15,existing paid,radio/tv,1663,<100,unemployed,4,male single,none,3,car,26,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,15,critical/other existing credit,radio/tv,8893,<100,unemployed,3,male single,none,2,real estate,24,none,own,2,unskilled resident,1,none,yes,good
<0,12,critical/other existing credit,radio/tv,5925,<100,>=7,4,male single,none,2,no known property,35,none,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
<0,22,existing paid,radio/tv,4581,<100,unemployed,3,male single,none,2,no known property,37,none,for free,3,high qualif/self emp/mgmt,1,yes,yes,good
>=200,19,existing paid,radio/tv,2712,<100,1<=X<4,4,male single,none,4,real estate,28,none,own,2,high qualif/self emp/mgmt,2,none,yes,bad
no checking,7,existing paid,furniture/equipment,2339,<100,1<=X<4,1,male single,none,2,car,50,none,for free,1,skilled,1,none,yes,good
0<=X<200,15,critical/other existing credit,radio/tv,1715,<100,1<=X<4,2,male single,none,4,car,43,none,for free,2,unskilled resident,1,none,yes,bad
no checking,34,existing paid,radio/tv,4927,<100,>=7,4,male single,none,3,car,24,bank,own,1,skilled,1,none,yes,good
<0,25,critical/other existing credit,new car,2093,<100,1<=X<4,4,male single,guarantor,2,car,41,bank,own,1,skilled,2,none,yes,good
<0,28,critical/other existing credit,business,6382,<100,4<=X<7,1,male single,none,1,car,31,bank,own,2,high qualif/self emp/mgmt,2,none,yes,good
no checking,24,existing paid,used car,1147,<100,>=7,2,male single,none,1,life insurance,28,none,own,2,skilled,1,yes,yes,good
<0,16,no credits/all paid,domestic appliance,3517,<100,1<=X<4,4,male single,none,4,car,20,none,for free,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,7,critical/other existing credit,radio/tv,840,<100,>=7,3,male single,co applicant,2,real estate,38,none,own,2,high qualif/self emp/mgmt,2,none,yes,good
0<=X<200,7,critical/other existing credit,education,1334,500<=X<1000,unemployed,4,male single,none,2,real estate,36,none,own,3,unskilled resident,2,yes,yes,good
no checking,24,existing paid,new car,4829,no known savings,>=7,4,male single,guarantor,2,no known property,75,none,for free,1,skilled,2,yes,yes,good
no checking,17,existing paid,radio/tv,2152,>=1000,>=7,4,male single,none,4,no known property,29,none,own,1,skilled,1,yes,yes,good
no checking,23,existing paid,education,4917,no known savings,1<=X<4,3,male div/sep,none,4,real estate,41,none,own,1,skilled,1,none,yes,bad
no checking,27,critical/other existing credit,radio/tv,5780,no known savings,4<=X<7,3,male single,none,2,real estate,25,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
no checking,52,existing paid,repairs,6956,100<=X<500,>=7,4,male div/sep,none,4,real estate,31,none,for free,2,skilled,1,none,yes,bad
<0,21,existing paid,business,1318,no known savings,>=7,4,male single,none,4,real estate,32,none,own,2,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,8,existing paid,radio/tv,641,<100,1<=X<4,2,male mar/wid,none,2,real estate,26,bank,own,2,skilled,2,none,yes,bad
0<=X<200,19,delayed previously,radio/tv,420,<100,1<=X<4,4,male single,guarantor,2,no known property,45,none,own,2,skilled,1,none,yes,good
<0,27,existing paid,business,2693,<100,>=7,2,male single,none,3,no known property,38,none,own,2,skilled,1,none,yes,bad
0<=X<200,33,critical/other existing credit,new car,16644,<100,1<=X<4,1,male single,none,3,real estate,35,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,14,existing paid,radio/tv,11308,<100,>=7,3,male single,none,4,car,23,bank,for free,1,skilled,1,none,yes,good
no checking,9,delayed previously,retraining,1261,<100,unemployed,4,female div/dep/mar,co applicant,2,car,22,none,rent,1,skilled,1,yes,yes,good
no checking,22,critical/other existing credit,new car,4816,no known savings,1<=X<4,1,male single,none,1,life insurance,35,none,own,1,skilled,2,yes,yes,good
<0,17,delayed previously,used car,4364,no known savings,1<=X<4,3,male single,none,4,real estate,26,none,own,2,skilled,1,yes,yes,good
no checking,20,no credits/all paid,furniture/equipment,3572,<100,<1,4,male single,none,4,real estate,35,none,own,1,unskilled resident,1,none,yes,good
no checking,14,existing paid,radio/tv,890,<100,1<=X<4,2,female div/dep/mar,none,1,real estate,33,none,own,2,skilled,1,yes,yes,good
<0,26,critical/other existing credit,furniture/equipment,2976,<100,>=7,3,female div/dep/mar,none,4,no known property,45,none,own,2,unskilled resident,1,yes,yes,good
no checking,37,existing paid,radio/tv,7476,<100,>=7,4,female div/dep/mar,guarantor,4,car,28,stores,own,2,high qualif/self emp/mgmt,1,none,yes,good
<0,45,critical/other existing credit,radio/tv,11293,<100,4<=X<7,3,male single,none,2,car,34,bank,own,1,unskilled resident,1,yes,yes,bad
>=200,15,existing paid,business,2941,no known savings,<1,2,male single,none,1,car,32,none,rent,1,skilled,1,none,yes,good
0<=X<200,24,critical/other existing credit,furniture/equipment,6832,no known savings,>=7,2,female div/dep/mar,none,1,car,25,none,for free,1,skilled,1,yes,yes,good
no checking,10,existing paid,furniture/equipment,644,<100,1<=X<4,1,female div/dep/mar,none,1,real estate,36,none,own,1,unskilled resident,1,yes,yes,good
no checking,5,existing paid,radio/tv,469,<100,1<=X<4,4,male mar/wid,none,3,real estate,29,none,own,1,skilled,1,none,yes,good
<0,19,existing paid,new car,1886,<100,>=7,4,male single,none,1,no known property,37,none,for free,2,skilled,1,yes,yes,bad
no checking,10,critical/other existing credit,furniture/equipment,853,<100,<1,2,male single,co applicant,3,life insurance,35,none,rent,2,high qualif/self emp/mgmt,1,none,yes,good
>=200,27,existing paid,radio/tv,7656,100<=X<500,<1,4,female div/dep/mar,none,2,car,25,none,own,2,unskilled resident,1,yes,yes,good
0<=X<200,14,existing paid,used car,2459,no known savings,1<=X<4,1,male single,none,2,car,22,none,own,1,unskilled resident,1,none,yes,bad
<0,21,delayed previously,new car,1042,<100,<1,4,male mar/wid,none,1,no known property,21,bank,for free,2,skilled,1,none,yes,good
<0,8,existing paid,used car,1240,<100,>=7,4,male single,none,2,car,30,none,own,2,skilled,1,none,yes,good
0<=X<200,22,no credits/all paid,radio/tv,3064,<100,<1,4,female div/dep/mar,none,2,car,25,none,own,3,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,25,existing paid,radio/tv,4119,<100,>=7,4,male div/sep,none,4,car,30,none,for free,2,skilled,1,yes,yes,good
0<=X<200,44,existing paid,radio/tv,8199,>=1000,1<=X<4,3,male single,none,4,car,33,bank,rent,1,skilled,1,yes,yes,bad
<0,34,critical/other existing credit,furniture/equipment,4847,<100,4<=X<7,1,male single,none,4,life insurance,29,none,own,1,skilled,1,none,yes,good
<0,34,existing paid,business,5308,<100,>=7,2,male single,none,3,real estate,29,none,own,2,unemp/unskilled non res,1,none,yes,good
no checking,14,critical/other existing credit,radio/tv,3443,<100,4<=X<7,4,female div/dep/mar,none,2,life insurance,22,none,own,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,14,delayed previously,furniture/equipment,2361,no known savings,1<=X<4,3,female div/dep/mar,co applicant,1,car,44,none,rent,2,unskilled resident,1,none,yes,good
no checking,28,critical/other existing credit,furniture/equipment,2755,100<=X<500,>=7,2,male div/sep,none,2,car,42,none,for free,2,skilled,1,none,yes,good
0<=X<200,22,existing paid,radio/tv,5523,<100,>=7,3,female div/dep/mar,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,domestic appliance,2689,<100,4<=X<7,4,male div/sep,none,2,life insurance,21,none,own,1,skilled,1,yes,yes,bad
no checking,12,delayed previously,furniture/equipment,2653,<100,<1,1,female div/dep/mar,none,2,real estate,50,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,34,existing paid,radio/tv,3298,no known savings,1<=X<4,4,male single,none,1,life insurance,56,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,48,existing paid,business,7205,no known savings,4<=X<7,4,male div/sep,none,4,no known property,42,none,for free,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,17,critical/other existing credit,radio/tv,1501,<100,4<=X<7,4,female div/dep/mar,guarantor,3,real estate,25,none,own,1,skilled,1,none,yes,good
<0,18,delayed previously,radio/tv,2514,<100,1<=X<4,4,male single,none,2,car,37,none,own,2,skilled,1,none,yes,good
no checking,16,existing paid,furniture/equipment,3971,<100,1<=X<4,4,male single,none,1,real estate,38,none,rent,3,skilled,2,none,yes,good
0<=X<200,11,existing paid,new car,1954,100<=X<500,<1,2,male single,none,4,life insurance,36,none,for free,1,skilled,1,none,yes,bad
no checking,23,existing paid,radio/tv,4965,100<=X<500,4<=X<7,3,male single,none,4,car,25,none,own,1,skilled,1,yes,no,bad
0<=X<200,22,critical/other existing credit,furniture/equipment,6022,no known savings,>=7,2,male single,none,3,real estate,37,none,own,1,skilled,1,none,yes,good
0<=X<200,20,delayed previously,radio/tv,2578,>=1000,<1,4,male single,none,1,real estate,38,bank,own,1,skilled,1,none,yes,good
no checking,16,critical/other existing credit,radio/tv,2660,<100,1<=X<4,4,female div/dep/mar,none,1,life insurance,25,none,own,1,skilled,1,yes,yes,bad
no checking,16,existing paid,business,1373,500<=X<1000,unemployed,1,male single,co applicant,2,no known property,32,bank,own,1,skilled,1,none,yes,bad
0<=X<200,23,existing paid,education,1853,<100,1<=X<4,4,male single,none,4,real estate,24,bank,own,1,skilled,1,yes,yes,bad
>=200,24,no credits/all paid,domestic appliance,685,no known savings,1<=X<4,1,female div/dep/mar,co applicant,3,car,28,none,own,2,skilled,1,none,yes,good
<0,25,critical/other existing credit,new car,5083,<100,4<=X<7,4,male single,none,2,real estate,36,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,12,no credits/all paid,used car,4852,500<=X<1000,unemployed,3,female div/dep/mar,none,4,car,45,none,own,1,skilled,2,yes,yes,bad
no checking,14,delayed previously,new car,4294,<100,1<=X<4,2,male single,none,2,car,51,none,own,1,skilled,1,yes,yes,good
no checking,36,critical/other existing credit,radio/tv,3868,<100,>=7,4,male single,none,4,life insurance,38,none,rent,2,skilled,1,none,yes,bad
0<=X<200,15,existing paid,new car,1949,<100,1<=X<4,4,female div/dep/mar,none,1,car,33,none,own,2,skilled,1,none,yes,good
0<=X<200,7,existing paid,furniture/equipment,808,<100,<1,2,male single,none,4,car,27,bank,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,20,existing paid,furniture/equipment,3757,<100,<1,4,male single,guarantor,1,car,46,bank,own,3,skilled,1,none,yes,good
0<=X<200,33,critical/other existing credit,business,2445,<100,4<=X<7,4,female div/dep/mar,none,2,real estate,39,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,20,critical/other existing credit,used car,5009,no known savings,4<=X<7,3,male single,none,4,car,30,none,rent,2,unskilled resident,1,yes,yes,good
no checking,10,existing paid,furniture/equipment,3522,<100,unemployed,2,male single,none,3,car,40,none,own,1,skilled,2,yes,yes,good
<0,36,existing paid,radio/tv,10880,<100,1<=X<4,3,female div/dep/mar,none,2,real estate,47,none,own,1,skilled,1,none,yes,bad
no checking,24,existing paid,repairs,6046,<100,>=7,4,female div/dep/mar,none,2,no known property,67,none,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
no checking,6,existing paid,new car,940,<100,>=7,2,male single,none,2,life insurance,51,bank,own,1,skilled,1,none,yes,good
0<=X<200,15,existing paid,furniture/equipment,2469,<100,>=7,2,male mar/wid,none,4,life insurance,24,none,own,1,skilled,1,yes,yes,bad
0<=X<200,21,critical/other existing credit,business,5251,<100,4<=X<7,1,female div/dep/mar,none,2,life insurance,21,none,own,2,skilled,1,yes,yes,bad
no checking,24,critical/other existing credit,business,1366,>=1000,unemployed,1,male mar/wid,none,1,real estate,30,bank,own,1,unskilled resident,1,none,yes,bad
<0,19,existing paid,radio/tv,7615,<100,4<=X<7,1,male div/sep,none,4,no known property,42,none,own,2,skilled,1,none,yes,good
<0,20,delayed previously,new car,4764,<100,unemployed,3,male single,none,3,no known property,33,none,own,1,unskilled resident,2,yes,yes,good
>=200,19,existing paid,radio/tv,4355,<100,1<=X<4,2,male single,none,4,life insurance,26,bank,for free,1,skilled,2,yes,yes,bad
no checking,22,existing paid,new car,2400,<100,unemployed,2,female div/dep/mar,none,4,life insurance,25,bank,own,1,unskilled resident,1,none,yes,bad
0<=X<200,39,all paid,radio/tv,6526,500<=X<1000,>=7,2,male single,none,2,car,57,none,own,1,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,9,existing paid,furniture/equipment,3545,<100,1<=X<4,3,male mar/wid,none,3,real estate,28,none,own,1,skilled,1,none,yes,bad
<0,31,critical/other existing credit,radio/tv,7146,100<=X<500,<1,4,male single,none,4,car,41,none,own,1,skilled,1,yes,yes,good
no checking,15,delayed previously,new car,1127,no known savings,1<=X<4,1,male single,none,4,real estate,48,none,own,2,skilled,1,yes,yes,good
0<=X<200,23,critical/other existing credit,used car,2779,<100,1<=X<4,4,male div/sep,none,2,car,26,none,own,2,skilled,1,yes,yes,good
<0,18,critical/other existing credit,new car,1391,>=1000,1<=X<4,4,male div/sep,none,1,real estate,30,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
<0,8,existing paid,used car,2354,<100,<1,4,male single,none,4,real estate,40,none,for free,1,skilled,1,none,yes,good
0<=X<200,19,existing paid,new car,1283,<100,1<=X<4,4,male single,none,4,car,30,none,own,2,high qualif/self emp/mgmt,1,none,yes,good
<0,60,existing paid,new car,4966,<100,1<=X<4,1,male single,guarantor,3,real estate,32,none,own,1,skilled,1,none,yes,good
no checking,39,existing paid,other,5576,<100,>=7,1,female div/dep/mar,none,4,life insurance,24,none,for free,1,skilled,2,yes,no,good
0<=X<200,34,all paid,business,4122,no known savings,>=7,3,female div/dep/mar,none,3,car,25,none,own,2,skilled,2,yes,yes,bad
<0,17,existing paid,used car,4648,<100,1<=X<4,1,male single,none,2,car,54,bank,own,2,skilled,1,none,yes,good
<0,18,delayed previously,domestic appliance,2116,<100,<1,4,male mar/wid,none,4,car,27,none,own,1,skilled,1,yes,yes,good
>=200,34,critical/other existing credit,radio/tv,1138,500<=X<1000,<1,4,male single,none,4,life insurance,71,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,50,existing paid,furniture/equipment,5517,500<=X<1000,>=7,3,female div/dep/mar,none,4,no known property,26,none,rent,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,used car,2047,<100,unemployed,2,male single,none,4,car,34,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing paid,furniture/equipment,4463,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,37,none,own,2,unskilled resident,2,none,yes,good
<0,27,existing paid,other,696,no known savings,1<=X<4,4,male mar/wid,none,4,car,25,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,used car,919,<100,>=7,4,female div/dep/mar,none,4,life insurance,60,none,own,1,unskilled resident,2,none,yes,good
0<=X<200,32,critical/other existing credit,new car,3582,>=1000,>=7,3,male single,none,1,real estate,42,none,own,1,skilled,1,none,yes,good
no checking,15,all paid,education,4325,<100,unemployed,1,male single,none,3,life insurance,23,none,rent,1,unskilled resident,1,none,yes,bad
>=200,16,existing paid,radio/tv,6158,100<=X<500,1<=X<4,4,female div/dep/mar,none,4,car,43,none,own,1,skilled,1,yes,yes,bad
<0,7,no credits/all paid,radio/tv,744,>=1000,unemployed,1,male div/sep,none,2,life insurance,27,none,rent,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,16,existing paid,new car,1700,<100,>=7,2,male single,none,1,life insurance,49,none,own,1,skilled,1,none,yes,bad
no checking,16,critical/other existing credit,used car,3108,>=1000,>=7,2,male single,guarantor,4,car,38,none,for free,1,skilled,2,none,yes,bad
no checking,60,existing paid,furniture/equipment,3880,100<=X<500,4<=X<7,4,female div/dep/mar,none,2,no known property,28,none,rent,1,skilled,1,none,yes,bad
no checking,19,existing paid,furniture/equipment,2157,<100,>=7,2,female div/dep/mar,none,3,no known property,36,bank,own,1,skilled,1,yes,yes,bad
<0,7,existing paid,business,1121,<100,4<=X<7,2,female div/dep/mar,none,2,real estate,22,none,own,1,skilled,2,none,yes,good
no checking,9,existing paid,repairs,444,no known savings,4<=X<7,4,female div/dep/mar,none,4,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,26,existing paid,new car,2590,100<=X<500,4<=X<7,1,male single,none,4,car,33,bank,for free,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,11,existing paid,radio/tv,1594,<100,<1,2,male single,none,4,car,44,none,own,1,skilled,1,none,yes,good
<0,7,existing paid,new car,1474,>=1000,1<=X<4,2,female div/dep/mar,none,2,car,36,none,own,2,unskilled resident,1,none,yes,good
<0,6,delayed previously,education,1463,<100,>=7,3,male single,none,2,life insurance,34,none,own,2,unskilled resident,1,none,yes,good
no checking,11,existing paid,repairs,1376,<100,>=7,2,male single,none,4,life insurance,36,none,own,1,skilled,1,yes,yes,good
<0,33,existing paid,furniture/equipment,3594,100<=X<500,<1,4,male div/sep,none,4,car,31,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
<0,13,critical/other existing credit,furniture/equipment,3778,<100,1<=X<4,2,male single,none,4,life insurance,36,none,rent,1,skilled,1,none,yes,good
0<=X<200,25,existing paid,radio/tv,2631,<100,1<=X<4,1,male single,none,4,car,32,none,rent,1,unskilled resident,1,yes,yes,good
<0,13,delayed previously,furniture/equipment,2680,<100,4<=X<7,4,male single,none,2,no known property,32,bank,rent,2,skilled,1,none,yes,good
no checking,24,critical/other existing credit,radio/tv,2166,100<=X<500,1<=X<4,2,male single,none,4,no known property,41,none,rent,1,skilled,1,yes,yes,good
no checking,34,delayed previously,new car,1939,<100,<1,4,female div/dep/mar,none,1,no known property,60,none,for free,2,unskilled resident,1,none,yes,good
<0,32,existing paid,new car,2539,<100,4<=X<7,4,male mar/wid,none,4,life insurance,35,none,for free,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,19,existing paid,repairs,4037,<100,4<=X<7,4,male div/sep,guarantor,2,real estate,31,none,own,3,skilled,1,none,yes,good
0<=X<200,21,critical/other existing credit,business,2023,>=1000,4<=X<7,1,male mar/wid,none,2,life insurance,36,none,own,1,skilled,1,none,yes,good
0<=X<200,18,existing paid,used car,4613,>=1000,>=7,4,male single,none,4,no known property,37,none,for free,1,skilled,2,none,yes,bad
0<=X<200,8,existing paid,new car,3135,<100,>=7,2,female div/dep/mar,none,4,life insurance,32,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,31,critical/other existing credit,used car,4237,100<=X<500,1<=X<4,2,male single,none,2,car,23,none,own,2,skilled,1,none,yes,bad
no checking,28,critical/other existing credit,radio/tv,3325,100<=X<500,<1,1,female div/dep/mar,none,4,car,25,none,for free,1,skilled,1,none,yes,bad
no checking,6,critical/other existing credit,used car,851,>=1000,>=7,4,male mar/wid,none,4,life insurance,72,none,own,2,unemp/unskilled non res,1,none,yes,good
<0,9,delayed previously,radio/tv,1147,<100,>=7,4,male single,none,4,real estate,25,none,own,2,skilled,1,yes,yes,good
0<=X<200,12,critical/other existing credit,furniture/equipment,1396,<100,unemployed,4,male mar/wid,none,3,real estate,39,bank,own,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,11,delayed previously,new car,1562,>=1000,>=7,2,female div/dep/mar,none,4,car,40,none,own,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,27,existing paid,education,2631,<100,unemployed,3,male single,guarantor,4,car,26,none,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,35,existing paid,radio/tv,5106,100<=X<500,1<=X<4,3,male single,none,4,life insurance,39,none,own,2,unskilled resident,1,yes,yes,good
<0,14,existing paid,used car,1340,<100,1<=X<4,4,male single,none,3,car,30,none,rent,2,skilled,1,yes,yes,good
<0,19,existing paid,radio/tv,1799,<100,>=7,4,male single,none,4,car,28,none,own,1,skilled,1,none,yes,bad
<0,29,critical/other existing credit,domestic appliance,4268,<100,4<=X<7,4,male single,none,2,life insurance,22,bank,rent,1,skilled,1,none,yes,good
<0,8,existing paid,radio/tv,1877,<100,1<=X<4,3,female div/dep/mar,none,4,real estate,26,none,own,1,skilled,1,yes,yes,bad
no checking,7,critical/other existing credit,radio/tv,2043,no known savings,1<=X<4,4,female div/dep/mar,co applicant,4,car,25,none,for free,1,unskilled resident,2,none,yes,good
0<=X<200,12,existing paid,radio/tv,944,<100,1<=X<4,1,male single,none,2,car,42,none,own,2,skilled,1,none,yes,bad
0<=X<200,11,existing paid,other,1720,<100,1<=X<4,4,male single,none,2,no known property,33,none,for free,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,19,existing paid,radio/tv,3535,<100,4<=X<7,3,male single,none,4,no known property,34,none,for free,2,skilled,2,none,yes,good
no checking,6,existing paid,furniture/equipment,1147,<100,<1,4,male single,none,4,real estate,44,none,own,1,skilled,1,yes,yes,good
no checking,26,existing paid,radio/tv,2864,500<=X<1000,<1,4,male single,none,3,car,36,none,own,1,skilled,1,yes,yes,bad
no checking,13,critical/other existing credit,furniture/equipment,2514,<100,>=7,2,male single,none,2,life insurance,26,bank,own,1,skilled,1,none,yes,good
no checking,8,all paid,used car,8481,<100,>=7,1,female div/dep/mar,none,4,no known property,68,none,for free,1,skilled,1,none,yes,bad
0<=X<200,8,all paid,furniture/equipment,1567,100<=X<500,unemployed,3,male single,none,3,real estate,28,none,own,1,skilled,2,none,yes,good
<0,13,critical/other existing credit,new car,6113,no known savings,1<=X<4,2,male single,none,3,real estate,27,none,own,2,unskilled resident,1,none,yes,good
no checking,6,critical/other existing credit,business,461,<100,4<=X<7,4,male single,none,4,no known property,40,none,for free,2,unskilled resident,1,yes,yes,good
<0,7,all paid,radio/tv,2993,no known savings,1<=X<4,2,male div/sep,none,4,car,31,none,own,3,skilled,1,yes,yes,good
no checking,20,existing paid,other,2176,<100,>=7,4,male mar/wid,none,4,no known property,29,none,rent,2,skilled,1,yes,yes,bad
>=200,37,existing paid,new car,4711,<100,<1,4,male single,guarantor,4,no known property,28,bank,own,1,skilled,2,yes,yes,good
0<=X<200,31,existing paid,radio/tv,3587,no known savings,>=7,2,male div/sep,none,4,real estate,42,bank,own,3,skilled,1,none,yes,good
no checking,24,existing paid,business,3119,<100,<1,4,male single,none,2,car,44,none,own,1,skilled,2,none,yes,good
no checking,23,critical/other existing credit,furniture/equipment,1495,100<=X<500,1<=X<4,4,female div/dep/mar,co applicant,3,car,27,bank,own,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,15,existing paid,new car,872,<100,4<=X<7,1,male mar/wid,none,2,real estate,22,none,own,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,10,existing paid,used car,867,<100,<1,4,male div/sep,none,4,car,39,none,own,1,unskilled resident,1,none,yes,good
no checking,16,existing paid,new car,5140,>=1000,>=7,4,male single,none,4,real estate,46,none,own,2,unskilled resident,1,none,yes,good
<0,14,all paid,repairs,3683,no known savings,1<=X<4,3,male mar/wid,none,1,no known property,20,none,rent,1,skilled,1,none,no,bad
no checking,8,critical/other existing credit,new car,2892,<100,4<=X<7,4,male single,none,2,car,29,none,own,1,skilled,1,yes,yes,bad
no checking,12,critical/other existing credit,used car,2176,no known savings,4<=X<7,1,male div/sep,none,2,real estate,26,none,own,2,skilled,1,yes,yes,good
<0,6,critical/other existing credit,radio/tv,953,no known savings,1<=X<4,4,male single,co applicant,3,real estate,29,none,own,2,unemp/unskilled non res,2,none,yes,good
